Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
12,119.828,157.249,5400.15,56.8396,1730032
12,142.364,145.434,5860.68,43.0558,5
12,128.011,150.694,6568.31,48.0651,0
12,115.56,176.099,5518.25,60.588,5
12,130.642,150.427,5882.9,65.3504,3
12,108.424,153.838,5641.52,61.095,11076
12,119.175,143.897,5929.45,51.6268,764
12,148.524,150.694,5711.86,48.0651,3
12,125.235,153.838,5000.55,61.095,6
12,115.878,162.612,5792.04,62.5984,948
12,121.433,155.73,5895.58,52.9714,30
12,123.26,156.52,5837.47,54.1706,2951
12,103.625,171.627,6231.94,50.5182,8497
12,106.025,162.733,5936.73,56.5147,14
12,150.826,155.507,6498.62,58.6331,2
12,105.395,154.672,5614.33,56.9818,895
12,117.694,185.887,5459.2,58.7138,907
12,129.664,165.386,6509.13,58.7849,3
12,132.227,151.191,4795.82,61.095,1810
12,110.636,158.642,5703.19,60.6549,4
13,119.828,157.249,5400.15,56.8396,1730032
13,148.39,154.083,5898.71,49.7853,4
13,118.811,152.932,4556.72,63.6607,26
13,127.744,153.856,5316.64,65.1357,6
13,116.786,174.249,5891.26,60.6561,7
13,111.727,164.438,5816.05,57.2299,11
13,119.175,140.948,5929.45,51.6268,3
13,116.953,152.062,4676.27,54.9616,415
13,122.531,155.544,5200.35,68.4676,8
13,132.367,159.626,5887.1,55.3427,4
13,107.131,158.765,5967.56,55.5866,5
13,117.24,180.068,6521.17,59.685,1
13,107.676,161.84,6023.99,53.8741,5
13,131.541,157.815,5305.93,59.1625,86
13,115.777,139.069,5608.1,58.9168,500
13,119.735,159.147,5781.84,61.1828,4
13,109.429,170.666,5891.8,56.4082,2206
13,120.601,161.364,5284.04,55.6849,1
13,107.131,141.619,5967.56,50.594,3
13,118.26,166.698,5836.55,62.5113,3
14,125.685,157.532,7213,58.0011,2214099
14,164.013,158.721,5596.52,57.2526,5
14,114.34,158.25,4557.54,43.2898,1
14,155.105,166.253,5957.9,55.1412,117
14,119.828,157.249,5400.15,56.8396,1730032
14,84.0724,154.867,5749.95,75.2726,399
14,127.036,156.679,5253.14,62.4334,2
14,118.344,155.604,3749.82,45.7979,39
14,117.557,164.099,5731.07,57.2047,5
14,124.043,156.794,5673.23,69.7282,6
14,138.36,160.446,5702.15,46.8013,5
14,144.028,150.558,6968.04,63.4904,9
14,174.667,156.199,6496.01,56.6501,1791
14,134.856,180.146,7090.52,60.7457,69
14,154.761,186.12,6793.27,49.7214,3
14,128.631,181.637,5769.35,54.6563,13
14,143.655,189.979,5122.92,51.224,77
14,76.2352,195.754,5731.07,57.2047,1232
14,122.756,131.245,6306.58,70.8617,2
14,159.161,180.668,5809.47,53.937,282
15,125.685,157.532,7213,58.0011,2214099
15,131.928,150.91,6184.09,60.165,8
15,141.838,166.098,5930.92,59.0733,12
15,119.589,160.56,6118.74,65.2069,3148
15,113.03,160.56,6118.74,65.2069,279
15,135.235,169.813,5850.13,56.8648,1
15,166.914,164.825,6483.77,55.2935,2
15,151.408,185.324,5466.19,54.991,3
15,151.594,170.39,6388.75,58.7137,89
15,123.956,161.446,5802.08,64.4008,12
15,139.54,163.961,6384.96,58.3574,3
15,153.986,167.176,6386.86,58.5355,1
15,133.761,161.815,6437.53,59.4334,8
15,132.616,171.428,6339.6,56.496,3
15,144.707,165.918,6095.41,61.5572,3
15,136.669,181.363,5932.38,58.1068,2
15,148.15,168.154,6500.93,64.8117,10
15,144.038,183.343,5258.81,56.5489,226
15,148.057,180.005,5780.8,58.2741,1
15,141.558,171.057,6189,59.1689,9
16,125.685,157.532,7213,58.0011,2214099
16,130.714,163.329,6024.83,65.4932,4
16,133.997,172.395,5530.44,59.7684,2390
16,132.395,177.869,5394.62,58.1587,307
16,124.445,163.682,5947.36,62.979,5
16,142.798,177.2,5723.9,56.2462,2
16,128.977,166.92,5587.87,62.0846,2
16,139.045,167.509,6286.98,58.7631,3
16,145.365,171.726,5859.72,59.4687,1196
16,137.66,165.665,6592.01,62.1992,3
16,125.098,174.694,6264.3,59.2295,0
16,133.621,168.39,7066.29,58.585,5670
16,124.324,170.438,6235.91,57.275,3
16,133.119,169.909,6702.95,61.4539,549
16,134.576,163.957,6021.39,66.1295,1399
16,144.702,170.842,5559.26,58.0088,1851
16,129.601,170.375,6465.25,59.7314,16
16,135.193,163.319,6768.52,58.0049,4
16,129.475,171.618,5544.85,58.8886,8
16,127.58,159.253,6378.93,58.4448,4
17,125.685,157.532,7213,58.0011,2214099
17,133.37,163.764,6463.85,61.8199,3
17,132.395,184.709,5394.62,58.1587,5
17,125.952,173.522,6307.42,57.8599,3
17,131.386,161.286,6573.72,59.5831,1292
17,136.426,166.325,6680.26,60.1021,203
17,132.504,164.838,6820.01,62.4232,2
17,135.501,165.141,6350.82,60.2626,199
17,134.467,165.275,6617.96,59.6,6
17,129.402,157.367,6957.97,59.7275,4
17,138.265,170.406,6350.58,58.5032,3
17,138.845,164.187,6386.13,58.0049,18
17,137.882,170.64,5897.58,57.7914,9
17,131.783,176.042,6555.29,57.8962,5
17,135.501,165.141,6459.04,67.4888,7
17,128.535,159.045,6893.36,58.7921,34
17,137.636,162.676,6533.2,59.0535,6
17,138.127,157.142,6661.9,57.9506,53
17,136.765,161.142,6506.36,63.9523,4
17,131.891,182.851,5984.17,58.8709,4
18,125.685,157.532,7213,58.0011,2214099
18,132.018,150.426,6622.09,60.1506,15
18,127.755,167.774,6404.81,62.996,3
18,126.073,163.806,6626.99,63.8745,2
18,128.865,181.96,6258.68,58.9622,3
18,133.69,159.015,6947.68,58.3985,3
18,137.243,173.551,6358.86,63.2255,2350
18,137.173,163.42,6186.92,58.6217,2
18,136.692,167.786,6178.31,62.6401,2
18,127.11,158.288,7459.46,58.3966,1
18,134.886,176.745,5940.88,62.6341,1
18,136.372,169.346,6455.87,65.3571,1
18,137.44,179.428,6446.03,61.1395,30
18,141.961,157.142,6661.9,59.9399,5
18,128.535,159.045,7207.36,58.7921,2
18,141.002,168.353,6295.87,60.8089,11
18,132.79,177.265,6465.93,58.6347,4652
18,137.305,162.748,6828.62,59.3797,23
18,139.123,172.796,6327.36,61.8059,6
18,135.467,166.91,6653.27,60.812,25
19,125.685,157.532,7213,58.0011,2214099
19,137.274,168.149,6593.74,59.9943,413
19,139.036,165.785,6390.33,59.308,783
19,124.384,166.298,6783.11,61.0088,3
19,135.048,170.007,6305.91,59.0072,28
19,125.034,161.915,6998.06,63.0444,974
19,139.123,173.311,6327.36,61.8059,3
19,139.978,172.526,6322.12,60.6374,10
19,137.295,169.853,6490.32,59.0269,1016
19,136.37,167.53,6575.43,60.4032,8
19,138.155,161.288,6492.04,59.6512,6
19,128.194,174.837,6759.46,58.5041,1581
19,134.086,173.681,6540.79,57.901,3
19,138.025,169.18,6226.26,59.908,6
19,139.079,169.29,6717.99,60.5569,89
19,137.513,171.266,6372.08,59.8223,20745
19,137.295,169.853,6969.84,59.0269,2145
19,136.37,161.799,6623.51,59.7013,491
19,134.442,167.217,6682.46,61.4762,11
19,131.028,159.665,6918.26,63.2156,56005
20,125.685,157.532,7213,58.0011,2214099
20,133.615,170.311,6574.9,52.8955,1
20,144.25,161.658,6801.67,58.6545,2
20,131.028,162.531,6660.15,60.7141,11
20,152.47,163.411,6965.5,59.279,2820
20,145.247,181.501,6595.88,68.0282,4
20,131.028,159.665,6113,54.6102,27443
20,134.27,165.466,5686.29,57.2163,4
20,152.331,153.482,6624.89,56.7754,6
20,137.769,170.223,6358.84,59.8652,7
20,133.699,160.732,5911.95,61.4585,1
20,115.028,164.944,5387.81,57.2377,4
20,144.882,141.459,7337.77,59.153,11
20,134.161,164.759,6541.42,62.7088,2471
20,135.728,176.597,6889.97,60.8679,755
20,136.62,186.543,6631.02,60.3451,13
20,133.93,162.746,6226.69,70.0011,893
20,138.284,167.064,7051.49,59.4345,7
20,135.391,177.46,7385.84,61.527,3
20,135.275,182.742,6428.86,65.1731,423
21,125.685,157.532,7213,58.0011,2214099
21,111.519,160.031,6936.58,59.3576,2
21,133.378,168.131,6616.53,57.7391,332
21,132.479,161.206,6169.84,54.4662,881
21,133.877,171.974,5803.21,59.8197,2327
21,135.391,175.651,5923.61,61.527,16
21,145.05,161.852,6491.87,48.5317,4
21,152.984,158.114,6425.79,67.9011,6
21,143.861,158.319,6274.25,59.1512,13
21,134.802,174.286,6064.68,60.3438,24
21,126.582,164.802,6753.81,56.8096,12
21,127.208,166.445,6578.98,60.2239,654
21,130.685,166.027,5802.72,61.4664,25
21,139.534,159.762,6222.05,56.8087,886
21,136.837,171.358,6509.62,60.4807,9
21,139.232,188.475,6426.54,58.5769,4
21,146.459,157.532,7213,58.0011,39
21,120.471,175.437,6522.69,61.4561,6
21,130.293,149.569,6597.75,58.9815,3
21,116.518,165.909,6638.84,59.1724,4
22,125.685,157.532,7213,58.0011,2214099
22,128.026,162.835,6660.55,57.9906,54
22,116.861,160.484,6195.95,55.6375,298
22,96.9854,184.469,7224.07,57.9307,4
22,127.772,164.64,6619.77,59.1073,0
22,133.194,165.414,6278.26,59.138,27827
22,118.009,165.414,6278.26,59.9477,4
22,126.849,140.773,6352.78,58.0591,2385
22,126.855,160.184,6936.78,63.4337,1
22,114.21,161.473,6745.63,58.5695,3
22,130.022,153.094,6315.52,59.5775,5
22,137.647,161.72,6925.92,68.0476,8
22,136.731,161.102,6560.93,64.3567,173
22,152.02,190.947,6509.62,60.4807,22
22,128.632,175.748,6400.48,60.7019,0
22,130.022,153.094,7014.35,58.5985,7
22,169.246,176.024,6535.28,70.1603,122
22,126.267,152.567,6782.89,58.0301,2
22,126.267,149.153,6721.16,58.0301,1
22,121.273,159.008,6704.47,61.2144,1445
23,125.685,157.532,7213,58.0011,2214099
23,152.988,168.563,6548.11,62.6088,2
23,124.061,149.891,5683.49,59.6367,300
23,121.438,161.473,6745.63,58.5695,7
23,118.678,155.682,6214.56,54.2443,1
23,127.234,162.211,6883.28,60.1762,1529
23,131.982,161.657,6722.11,69.2966,1
23,131.208,176.358,5983.58,61.1789,35
23,142.098,165.34,6265.84,61.8938,3
23,169.261,168.563,6548.11,67.2585,6
23,121.369,146.893,5949.03,56.9405,1166
23,138.852,190.492,6861.31,59.2409,8
23,131.456,159.238,6272.4,59.4388,635
23,114.326,157.652,6948.82,59.3874,13
23,124.301,154.552,6416.16,52.1347,965
23,127.759,154.564,5220.42,59.5378,0
23,135.03,183.425,7311.98,60.2099,12
23,131.734,154.058,6107.44,59.4172,5698
23,115.924,152.95,6326.75,59.0774,3
23,127.897,151.974,5724.09,59.5269,39
24,133.043,176.352,6872.3,53.2819,4058517
24,125.685,157.532,7213,58.0011,2214099
24,134.998,144.033,5994.97,60.7104,1331
24,126.586,157.766,6426.53,53.6007,2
24,141.315,157.857,6414.77,64.3569,4
24,131.595,137.005,6189.92,59.428,163
24,133.312,160.215,6618.05,59.8189,8
24,119.314,156.102,6460.46,55.761,7
24,122.961,147.772,6299.43,66.5449,4409
24,140.165,153.016,6043.94,59.4721,7
24,148.292,165.452,6644.23,52.7083,653
24,108.445,167.795,6572.35,56.3603,2637
24,131.464,189.179,6518.03,59.8684,6
24,129.364,185.495,7042.65,55.6415,118
24,120.503,149.293,6205.56,56.4225,3
24,134.171,171.82,6965.01,59.0289,6
24,139.878,177.315,6581.13,46.7718,320
24,132.781,192.291,6897.07,52.3864,1
24,114.257,159.884,6148.22,57.9436,692
24,129.746,123.542,5957.01,59.4775,9
25,133.043,176.352,6872.3,53.2819,4058517
25,129.74,166.019,6252.2,52.7371,2
25,115.703,145.224,6435.89,61.4526,8
25,115.703,145.224,6435.89,64.3604,400
25,131.395,160.433,6414.65,57.5176,3
25,127.79,172.505,6554.89,54.1122,1
25,133.042,156.749,6237.52,59.6592,65
25,130.622,152.828,6297.11,60.939,4
25,123.583,169.719,6534.27,60.6605,796
25,154.359,171.383,6612.68,49.74,1882
25,114.98,149.654,6292.05,59.6981,17
25,112.074,156.509,6433.53,58.9065,3
25,134.949,189.256,6549.58,53.3201,4
25,137.414,183.286,7022.75,50.046,18
25,107.776,157.472,6485.08,62.5105,10
25,126.461,149.428,6366.5,61.1958,288
25,124.372,150.986,6336.7,65.2806,1
25,125.836,171.585,6770.79,53.9948,4
25,146.138,159.774,6380.45,53.8418,532
25,115.341,148.364,6363.97,62.0293,7
26,133.043,176.352,6872.3,53.2819,4058517
26,121.015,166.47,6657.4,57.1942,119212
26,136.299,154.601,5875.79,57.5188,1278
26,136.299,152.176,6373.47,57.5188,6
26,145.133,160.406,6687.89,53.7823,50
26,128.313,181.536,6603,56.9712,1
26,145.886,177.335,6913.4,49.893,5
26,118.369,165.825,6748.83,58.9762,786
26,121.966,174.555,6885.79,58.1421,5
26,133.043,176.352,6872.3,50.724,18
26,120.409,162.858,6678.69,60.0695,16040
26,111.737,155.611,6434.41,61.0494,2
26,114.79,166.147,6703.11,58.0852,3
26,129.752,156.123,6619.4,57.2388,5
26,134.052,167.165,6183.98,55.992,333
26,124.213,161.992,6169.9,63.1514,84
26,109.692,167.718,6668.04,58.6319,43739
26,139.088,168.379,7129.14,53.5321,725
26,123.917,171.25,6787.71,52.6259,3
26,131.004,164.392,6908.51,53.6572,3
27,133.043,176.352,6872.3,53.2819,4058517
27,133.972,166.817,6420.69,56.5931,2
27,126.939,168.334,6497.54,55.8086,3
27,136.57,167.772,7059.32,54.762,3
27,135.881,182.641,6986.36,52.3275,50
27,115.051,165.288,6345.81,59.3507,3
27,121.502,161.135,6362.96,54.5767,37
27,109.692,172.686,6668.04,58.6319,22
27,122.858,161.563,6266.43,58.1115,2050
27,121.368,174.519,6871.35,54.6779,3
27,123.917,171.25,6790.21,55.6836,4635
27,124.899,164.949,6381.99,57.6371,1268
27,122.858,161.563,6266.43,61.1806,6
27,133.043,176.352,6872.3,54.4585,5
27,122.18,148.671,6314.7,57.8787,12
27,121.841,146.016,6338.83,56.2277,10
27,141.561,164.971,6697.79,55.8218,116
27,112.372,179.67,6506.93,58.9913,89
27,118.075,165.296,6386.68,64.0093,6
27,133.043,176.352,6803.89,53.2819,968172
28,133.043,176.352,6872.3,53.2819,4058517
28,122.707,177.886,6655.41,56.1366,9
28,115.417,178.011,6689.61,59.1899,4
28,137.302,175.368,6509.09,54.5518,159
28,127.95,168.958,6569.36,56.2472,2
28,127.611,162.512,6219.72,59.7707,28
28,125.235,162.038,6577.98,58.9411,6
28,124.046,161.801,6422.21,56.9355,70
28,134.453,170.65,6592.94,55.4595,845
28,122.783,169.725,6460.92,56.99,3473
28,120.053,153.908,6380.52,56.5816,4
28,125.204,168.94,6222.12,60.2191,0
28,128.316,159.661,6751.18,56.6691,1213
28,137.302,160.347,6750.84,54.5518,4
28,132.809,160.907,6630.14,55.6105,32
28,118.075,155.484,6386.68,64.0093,2709290
28,119.697,172.546,6485.01,55.7709,290
28,144.999,175.368,6509.09,54.5518,2
28,135.055,180.677,6569.61,55.0811,2
28,133.043,180.178,7274.02,53.2819,0
29,133.043,176.352,6872.3,53.2819,4058517
29,127.354,165.13,6626.41,54.9317,8
29,115.536,175.279,6587.31,61.4767,536
29,135.984,160.731,6586.69,56.8023,10
29,144.992,173.009,6551.02,55.0056,2
29,133.748,162.42,6732.62,54.3707,15
29,127.03,158.107,6618.28,60.4058,21
29,119.064,158.475,6383.6,60.2954,11
29,128.265,166.072,6596.77,50.8106,7
29,123.438,160.907,6630.14,55.6105,17
29,124.642,170.457,6659.96,57.9237,3
29,126.37,186.679,6678.65,53.5547,2
29,114.861,156.796,6502.48,62.5674,15
29,124.642,168.849,6659.96,56.2008,20
29,127.058,165.327,7024.41,58.0883,7726
29,120.459,164.015,6435.84,59.5392,1
29,121.283,166.693,6185.45,60.9412,5
29,120.089,172.868,6623.64,61.049,5
29,143.691,168.541,6729.5,55.0421,0
29,125.85,167.088,6842.19,57.6881,155
30,133.043,176.352,6872.3,53.2819,4058517
30,123.061,161.901,5754.12,59.1919,21
30,133.138,169.851,6623.82,57.9734,2539
30,127.058,165.327,7024.41,66.4014,4
30,133.043,182.368,6872.3,53.2819,4
30,123.061,161.901,6814.26,59.1919,3
30,120.174,162.584,7127.07,60.6183,420
30,105.862,161.901,5754.12,59.1919,5
30,128.241,167.124,6751.22,49.8409,1635
30,123.616,161.979,7075.74,63.5099,5
30,128.329,175.289,6974.02,61.0415,190
30,123.616,163.955,7687.05,65.5801,2997
30,140.263,171.72,6857.24,55.485,0
30,127.09,183.441,6734.55,59.3648,5
30,122.449,169.983,6936.25,72.2833,20
30,114.461,171.431,5754.12,59.1919,12
30,128.329,170.154,7279.67,53.6716,5566
30,128.329,150.23,7279.67,59.431,8
30,112.497,171.738,6811.76,51.5614,1096
30,121.895,163.27,7387.7,61.0123,5
31,133.043,176.352,6872.3,53.2819,4058517
31,122.77,174.045,6842.03,43.1297,4
31,104.48,173.698,7210.8,63.9285,4
31,121.895,161.989,7387.7,61.0123,2
31,103.996,167.054,7483.36,59.6258,2
31,121.034,152.841,7257.39,60.8153,355
