Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
2,118.833,138.318,6081.96,39.8799,240
2,108.765,135.861,5917.46,39.1453,51
2,153.583,158.62,5227.46,57.0584,75
2,156.35,145.347,7506.96,45.1225,51
2,105.36,134.131,6198.24,37.8918,64
2,154.966,154.408,6367.21,47.3311,51
3,104.471,133.729,5652.84,35.0627,4923
3,107.238,144.296,6063.33,43.5994,53
3,75.4282,141.938,6745.02,23.8749,50
3,135.073,128.071,5838.31,37.2816,40
3,127.03,141.946,7002.32,51.7206,43
3,143.346,126.734,5142.73,60.8254,54
3,112.196,155.149,5621.31,40.0543,47
3,106.299,139.213,6130.78,36.5597,49
3,96.2546,140.108,6119.38,37.3594,47
3,136.004,147.241,5572.46,48.1018,48
3,105.36,124.948,5885.4,37.3329,53
3,132.889,157.698,5424.39,48.5564,398
3,110.603,134.131,6198.24,36.7453,39
3,86.2479,133.443,5943.32,32.6153,52
3,149.861,135.221,7453.11,45.6641,44
3,115.515,134.65,5778.6,39.9671,571
3,111.586,133.472,5905.79,52.6407,39
3,94.8869,136.019,6143.79,35.6993,51
3,96.8576,121.311,6072.31,40.6278,63
3,104.916,123.233,5769.12,36.1978,51
3,96.7428,138.87,6003.32,41.6144,39
3,106.583,134.131,6171.32,37.8918,52
3,95.4714,138.294,6261.81,31.8159,1114
3,100.664,127.52,5853.84,35.1772,47
3,119.409,132.55,5702.27,50.5077,1048
3,123.908,130.231,5397.79,52.0245,47
3,138.745,144.426,5312.62,56.3964,43
3,131.102,149.352,6215.27,40.9968,58
3,127.771,140.942,5382.02,51.3231,50
3,115.689,131.629,6537.31,47.1975,65
4,104.471,133.729,5652.84,35.0627,4923
4,113.323,146.112,5882.8,47.0536,174
4,127.466,130.103,5174.75,60.0241,54
4,109.569,144.352,5683.85,40.5858,53
4,118.902,140.465,5596.75,43.4956,47
4,110.383,133.164,5735.05,46.3262,33
4,117.035,140.078,5660.37,42.5639,49
4,112.384,128.749,5793.83,45.6233,73
4,113.35,144.715,5510.11,40.9415,50
4,107.318,134.672,6250.89,41.6257,61
4,131.996,150.343,5515.71,44.7766,59
4,101.641,147.798,5801.85,37.5896,48
4,107.02,139.04,5668.35,34.4136,44
4,94.2679,133.586,5798.08,33.839,44
4,99.5918,128.409,5783.6,34.3412,47
4,102.088,134.329,6155.81,41.8817,97
4,103.279,134.011,5785.48,36.8937,164
4,116.372,148.575,5875.03,39.2932,54
4,122.143,133.281,6185.39,43.7007,55
4,110.867,131.844,5486.41,43.917,52
4,107.551,139.241,5927.58,39.2388,52
4,106.011,148.36,5947.41,40.9017,988
4,97.5316,133.352,6394.11,33.0786,53
4,111.94,145.157,5677.56,42.7852,840
4,113.48,135.896,5814.93,40.5445,47
4,94.7609,151.022,5937.5,40.0703,54
4,107.932,144.651,5664.71,46.1124,46
4,112.931,150.187,6076.38,36.5234,60
4,106.61,132.49,6465.71,41.8799,42
4,108.105,142.099,5751.25,38.6897,46
5,104.471,133.729,5652.84,35.0627,4923
5,104.703,134.501,6203.35,37.7149,2056
5,114.378,140.506,5834.43,40.7725,584
5,92.0576,134.256,5641.29,34.7148,31
5,109.486,147.585,5618.83,43.1805,122
5,107.091,151.214,5725.1,43.5413,50
5,102.178,134.501,6330.22,41.7537,78
5,114.156,146.866,5776.29,45.047,518
5,122.774,147.964,5617.61,42.2414,93
5,112.71,145.353,5388.74,41.6649,35
5,130.001,142.177,5650.6,40.8351,51
5,106.956,141.016,5781.4,40.2202,54
5,104.634,142.857,5782.35,40.2611,43
5,109.825,141.293,6046.21,38.0935,65
5,127.154,139.219,5931.47,43.243,2809
5,123.956,143.686,5805.36,42.9097,51
5,116.515,142.235,5844.98,39.9189,62
5,116.721,145.636,5712.1,41.1234,80
5,119.547,142.188,5804.51,41.5247,55
5,112.456,137.982,5748.91,37.4908,51
5,111.839,143.326,5351.71,38.2416,80
5,113.929,140.465,5824.68,40.6585,61
5,116.962,141.347,5992.9,41.1486,1155
5,123.006,141.272,5641.59,37.5094,45
5,111.877,140.879,5961.45,35.4063,46
5,106.317,139.576,5496.37,37.7538,52
5,115.55,143.071,5837.63,40.9479,137
5,109.387,136.266,5622.64,37.6223,373
5,111.32,147.142,5697.6,42.2446,136
5,110.596,139.682,5682.47,34.468,53
6,104.471,133.729,5652.84,35.0627,4923
6,104.567,137.758,6517.83,40.987,41
6,113.779,141.693,5837.69,37.8083,375
6,118.875,139.451,5466.19,38.8555,41
6,108.272,141.626,5460.93,40.0695,198
6,111.99,144.051,5911.25,41.5702,53
6,115.25,143.664,5774.89,40.9411,45
6,111.214,144.246,5482,42.5582,59
6,128.5,143.592,5774.54,44.2637,45
6,114.248,142.275,6289.51,39.4818,64
6,114.563,143.326,5351.71,38.2416,54
6,109.207,138.293,5717.6,36.9609,48
6,122.433,142.49,5925.79,40.5016,70
6,115.693,142.757,5608.33,35.5493,1316
6,116.894,142.476,5245.34,39.1556,63
6,116.721,147.616,5712.1,45.9435,45
6,111.87,142.225,5723.01,36.6788,33
6,111.812,134.496,5660.12,39.9334,45
6,120.738,137.538,5822.87,38.1056,32
6,118.341,142.45,6098.06,39.9917,373
6,112.468,139.668,5497.61,35.5411,85
6,109.387,136.266,5406.53,39.7394,42
6,114.736,133.405,5262.83,36.6788,106
6,114.662,140.424,5568.98,37.053,55
6,113.306,150.207,5779.5,39.7128,97
6,109.387,136.266,5856.3,38.6808,53
6,110.682,144.124,5449.09,37.1091,53
6,105.016,140.654,5571.7,37.2688,67
6,112.061,125.19,5559.56,37.6798,48
6,111.418,142.476,5473.89,39.1556,54
7,104.471,133.729,5652.84,35.0627,4923
7,111.026,141.659,5649.31,38.5761,43
7,103.713,144.308,5528.71,36.3292,476
7,105.375,140.51,5487.46,41.3111,1667
7,113.433,147.258,5654.1,38.021,56
7,102.076,137.694,5651.08,36.8194,45
7,112.853,140.046,5273.57,36.297,54
7,115.778,142.931,5407.16,38.1043,92
7,115.729,139.19,5637.3,41.3111,172
7,109.812,130.821,5888.49,42.7978,53
7,97.2669,138.856,5395.77,36.8199,44
7,113.353,136.648,5723.39,40.9767,49
7,113.073,135.782,5727.25,38.4154,70
7,110.682,138.102,5449.09,36.7283,178
7,113.393,141.953,5714.77,39.4988,48
7,111.664,139.85,5562.38,43.7609,38
7,104.726,142.085,5754.26,36.7031,89
7,104.365,142.481,5550.21,41.0716,38
7,109.114,140.278,4893.26,38.8041,47
7,109.039,139.367,5738.82,42.0227,58
7,112.175,141.255,5661.62,36.878,87
7,113.205,139.492,5681.33,39.0197,42
7,107.269,136.453,5821.37,35.7196,43
7,112.823,140.493,5839.2,34.1503,67
7,103.713,133.806,5528.71,36.3292,49
7,109.916,137.119,5570.15,38.1869,289
7,113.353,141.335,5723.39,43.8225,424
7,109.045,138.218,5722.48,37.8421,47
7,115.753,129.046,5522.23,38.9136,54
7,115.154,133.642,5661.62,36.878,41
8,104.471,133.729,5652.84,35.0627,4923
8,118.89,154.697,5754.26,36.7031,54
8,108.029,141.138,5468.28,39.0197,58
8,116.951,141,5494.17,37.8979,44
8,109.079,144.671,5842.48,37.362,75
8,110.691,138.893,5595.83,39.8328,837
8,119.102,143.378,5643.19,29.5021,114
8,111.499,137.822,5729.33,46.5467,308
8,130.064,143.253,5555.73,34.2609,207
8,115.681,136.311,5624.34,37.6283,1630
8,109.478,138.243,6099.27,40.1048,51
8,122.532,142.254,5608.67,35.5695,40
8,119.552,116.819,5647.28,38.1418,1425
8,112.363,137.264,5280.09,37.7352,51
8,100.463,141.71,5738.82,40.2628,48
8,114.517,138.823,5673.87,35.3398,50
8,134.379,157.402,5681.58,39.8255,56
8,114.298,127.519,4989.07,37.9919,45
8,111.837,139.538,5695.48,48.1231,47
8,109.764,139.136,5412.43,42.7832,58
8,104.471,133.729,5652.84,37.8759,44
8,115.962,118.215,5741.19,31.8262,42
8,114.288,134.77,5680.71,29.8662,123
8,111.273,139.98,5571.07,37.4516,1533
8,95.8194,138.357,5662.58,43.1897,49
8,103.274,165.865,5741.79,41.6249,74
8,103.659,138.089,4723.97,44.8682,131
8,108.417,137.25,5302.14,37.8055,45
8,102.717,140.559,5519.67,38.2356,45
8,113.477,138.146,5597.71,45.9063,57
9,104.471,133.729,5652.84,35.0627,4923
9,109.764,139.48,6595.92,42.7832,59
9,107.381,131.397,5363.95,39.1274,77
9,95.4518,140.968,5561.29,37.5486,38
9,111.499,129.676,5729.33,46.7388,43
9,107.985,135.775,5691.09,49.2676,1034
9,107.675,138.59,5606.82,39.2648,1937
9,89.9931,135.02,5638.59,36.3455,37
9,113.477,138.146,5597.71,32.5677,42
9,101.892,134.771,5480.83,42.5168,49
9,102.277,128.4,5609.17,34.3697,61
9,130.332,129.245,5602.26,50.1424,43
9,102.968,133.245,5166.57,48.0275,57
9,109.38,134.249,5346.16,33.871,564
9,113.916,145.323,5424.08,48.9608,58
9,109.194,139.526,5538.46,41.9502,48
9,120.88,144.399,5479.45,39.4764,43
9,105.822,136.932,5207.53,50.1065,71
9,107.83,125.147,6353.93,44.2662,59
9,109.551,113.942,5962.5,40.8589,48
9,86.4049,136.785,5386.69,42.532,38
9,110.518,163.929,6083.5,40.1174,51
9,111.29,136.612,5368.82,42.7395,66
9,108.682,135.012,5518.62,34.5548,50
9,112.707,131.951,5576.71,47.8498,240
9,111.84,137.905,6291.37,45.872,57
9,110.904,150.271,6655.53,41.4285,45
9,107.838,132.598,4761.99,47.9386,41
9,128.154,129.698,5850.04,39.0686,63
9,112.217,179.247,5753.79,44.5391,65
10,104.471,133.729,5652.84,35.0627,4923
10,110.335,135.431,5013.26,38.3053,507
10,111.008,146.803,5906.42,35.2973,39
10,108.155,115.749,5972.11,40.4673,58
10,97.0909,134.25,5566.83,38.7898,3631
10,121.03,133.424,5054.08,40.9048,45
10,85.3712,136.078,5929.1,42.3309,56
10,106.743,148.587,6038.8,44.0724,84
10,95.3474,130.88,6599.78,43.5029,56
10,80.0243,135.852,5344.18,46.3117,48
10,107.058,143.162,5950.27,40.1208,55
10,128.154,129.698,5850.04,41.1731,60
10,109.725,140.269,5102.9,45.9611,54
10,117.992,114.931,6101.99,41.6674,63
10,120.738,157.93,4716.56,53.2397,45
10,104.899,133.101,5571.77,49.0936,1085
10,93.8517,142.851,5834.4,43.7655,2009
10,94.523,139.733,6319.29,43.7876,42
10,111.276,157.339,4503.44,41.4222,48
10,108.94,135.626,5537.5,39.7091,51
10,110.619,142.851,5954.54,39.8669,39
10,111.778,154.259,5697.14,48.1384,86
10,99.3271,143.518,5176.74,39.476,51
10,95.1352,134.589,6380.23,45.7123,36
10,95.8796,143.246,6165.08,46.0263,1229
10,96.2147,139.62,6753.02,41.2258,51
10,133.821,146.385,3962.63,39.8637,258
10,114.85,144.815,5063.86,46.2488,49
10,108.696,139.296,5481.77,34.8225,151
10,102.093,117.59,5423.83,49.4307,37
11,104.471,133.729,5652.84,35.0627,4923
11,96.2192,132.565,6500.99,41.1463,53
11,102.075,135.535,5758.55,39.4553,113
11,114.829,146.778,5589.45,41.4804,53
11,103.487,156.488,5665.16,44.2745,46
11,100.343,136.674,6202.93,31.8388,71
11,93.8517,156.173,5834.4,43.7655,42
11,105.821,153.344,5805.28,46.583,74
11,130.988,138.041,4906.34,49.9446,60
11,99.1613,133.477,5743.62,39.4141,49
11,101.915,146.581,5987.36,37.1236,47
11,103.487,134.318,5665.16,47.5041,37
11,107.558,133.101,5571.77,49.0936,47
11,110.033,121.43,5930.27,40.5613,48
11,88.5055,133.415,5612.31,42.0782,45
11,95.3106,136.387,5612.69,37.1183,45
11,135.687,146.15,5301.74,49.0415,56
11,107.586,140.358,5896.19,36.6596,32
11,100.701,139.526,5467.65,34.6104,39
11,110.906,138.06,5813.7,44.3499,603
11,101.324,144.614,5704.39,41.8443,48
11,96.3232,136.288,5519.71,41.852,44
11,101.115,145.148,5383.1,41.8289,292
11,102.379,142.338,5824.05,44.0577,47
11,101.816,139.363,5698.23,45.8927,47
11,117.178,136.104,5980.74,35.647,95
11,122.908,142.409,5247.89,41.7203,56
11,107.118,148.731,5355.81,40.3213,64
11,109.146,120.722,5681.92,38.738,1038
11,131.705,121.076,5806.09,39.5814,56
12,104.471,133.729,5652.84,35.0627,4923
12,109.251,140.359,6643.19,44.9968,464
12,116.027,149.348,5464.91,40.2291,170
12,113.466,143.704,6609.57,42.2895,44
12,96.6383,145.009,6004.11,39.3858,72
12,117.729,135.885,5727.98,43.2839,45
12,119.468,158.44,5356.4,40.9747,62
12,115.187,148.25,5585.05,36.632,329
12,108.151,146.699,5333.25,39.2304,46
12,121.453,132.055,5814.25,43.227,52
12,98.8765,121.562,5693.6,40.6073,54
12,130.771,139.861,6170.71,45.4447,41
12,100.1,127.614,5699,37.7682,108
12,115.607,125.065,5524.98,37.4127,55
12,114.172,133.043,5142.19,38.2753,41
12,121.391,141.535,5008.8,41.8678,73
12,132.65,143.842,5155.27,45.4547,48
12,115.013,145.57,4936.75,41.0208,43
12,117.747,153.894,5118.34,35.3225,39
12,108.993,120.012,5674.51,40.7352,2096
12,86.3513,146.99,4872.6,38.4766,55
12,113.085,128.058,5827.63,35.6603,53
12,102.286,130.671,6032.75,36.4154,42
12,115.607,132.117,4550.83,38.4306,52
12,115.817,150.343,5494.94,38.8209,41
12,101.24,142.726,5159.58,31.0704,51
12,136.603,127.948,4754.75,36.3834,74
12,123.13,139.369,4866.31,37.2242,32
12,118.709,145.442,4318.53,41.0485,66
12,102.816,132.51,6836.25,40.0605,41
13,104.471,133.729,5652.84,35.0627,4923
13,115.192,86.2686,5341.66,41.3015,51
13,115.817,137.207,7289.98,38.8209,319
13,98.8765,121.562,5693.6,21.4349,49
13,115.502,142.728,6437.52,23.3256,166
13,99.2576,106.102,5686.75,39.2517,37
13,112.09,134.131,5842.1,22.3381,44
13,111.726,109.999,5497.25,38.1821,81
13,109.316,141.975,7063.11,39.4407,42
13,120.537,130.838,4093.96,35.7231,1850
13,108.528,139.967,7113.83,34.9456,63
13,132.706,130.993,6368.81,40.0879,44
13,112.3,122.539,7574.67,39.0739,44
13,126.105,130.033,4701.27,37.407,58
13,108.28,133.93,7674.01,28.7004,41
13,126.21,98.0977,6116.01,37.6022,51
13,117.263,141.324,5804.25,39.0143,45
13,113.771,123.603,7249.56,38.5015,46
13,171.434,87.6746,6276.76,30.4639,53
13,136.603,127.948,4754.75,47.4414,49
13,106.324,86.9716,5809.21,33.4289,56
13,109.986,127.975,5999.7,45.0843,54
13,108.528,131.411,6224.78,34.9456,49
13,150.323,127.646,4785.98,28.2488,40
13,115.347,114.499,4564.88,32.3135,48
13,110.867,137.526,5728.55,51.3075,55
13,141.58,98.8366,5498.46,34.323,41
13,107.426,109.191,6203.81,34.1873,38
13,154.685,140.971,7088.47,20.8058,56
13,135.961,181.404,7289.98,49.1615,48
14,104.471,133.729,5652.84,35.0627,4923
14,140.865,173.561,6421.19,43.1266,52
14,123.321,130.436,6117.85,36.565,69
14,124.755,141.85,6762.99,22.0657,55
14,149.238,110.903,6059.43,26.401,44
14,113.981,150.437,5892.64,34.9552,126
14,150.371,132.284,4873.4,35.3929,53
14,118.546,148.691,6208.48,56.6372,145
14,101.011,157.266,6754.83,31.9662,45
14,81.4072,123.394,6162.24,47.1197,266
14,120.74,146.143,6327.82,28.5104,38
14,114.613,94.3771,6207.92,28.5642,44
14,135.52,133.006,7006,34.1727,53
14,107.229,130.852,6453.67,40.0735,62
14,66.1058,118.947,5363.56,53.0534,45
14,69.2123,86.9716,5809.21,33.4289,42
14,79.0735,128.919,5728.55,51.3075,106
14,104.514,108.297,6002.65,40.8857,41
14,65.3085,149.564,6050.56,43.6012,42
14,116.642,152.536,6493.89,28.5057,431
14,92.9391,128.562,5907.54,24.0812,1808
14,62.6267,121.17,5762.9,61.3485,65
14,104.79,140.549,6095.62,22.4323,42
14,91.5666,117.674,6648.2,24.685,39
14,124.065,112.614,6330.79,32.583,46
14,108.13,158.079,6012.7,30.3231,48
14,119.649,174.249,6868.33,22.7454,71
14,106.499,126.727,4901.97,48.3707,35
14,66.249,118.608,7536.32,46.2455,53
14,120.698,178.187,6628.44,25.2857,54
15,104.471,133.729,5652.84,35.0627,4923
15,106.132,147.93,5347.14,24.9853,149
15,128.252,140.107,6759.12,30.118,158
15,99.3611,151.584,6298.44,22.2975,45
15,115.099,130.272,4449.46,28.7842,56
15,56.0911,135.662,5754.69,36.0525,39
15,119.097,161.47,6538.41,55.8788,41
15,102.366,109.989,5097.46,33.8008,45
15,85.3097,113.622,5683.11,49.2565,51
15,85.36,126.168,8011.66,40.6541,51
15,104.712,93.16,7171.23,36.6186,44
15,102.142,123.675,5667.98,42.1596,47
15,101.569,136.626,6029.67,41.9453,46
15,118.191,159.881,6385.91,30.2206,42
15,101.968,154.457,5563.57,37.873,44
15,129.48,145.846,4974.71,26.2078,56
15,100.976,133.079,6088.5,58.6749,56
15,105.302,140.83,6039.91,32.5606,36
15,161.461,143.132,6227.21,33.9605,45
15,92.9391,119.47,5907.54,24.0812,78
15,124.596,144.093,6395.27,36.4679,45
15,92.9488,146.429,8058.25,34.4955,44
15,107.744,142.802,6053.13,27.5517,44
15,99.5358,107.601,4218.74,7.58071,44
15,109.938,124.922,6839.82,41.4069,55
15,102.479,191.116,6275.72,36.001,46
15,104.137,135.803,5507.56,19.2985,35
15,100.552,122.113,5029.1,24.763,53
15,101.727,162.098,6613.28,60.7276,50
15,94.8903,97.884,5667.98,42.1596,397
16,104.471,133.729,5652.84,35.0627,4923
16,93.2224,138.586,7927.06,47.5714,45
16,100.813,120.34,5153.62,33.1278,50
16,139.294,76.6111,5410.8,37.6437,56
16,89.1244,69.4396,5795.33,36.6689,45
16,97.6924,132.017,5582.74,36.8481,36
16,105.402,191.116,6275.72,38.1598,40
16,93.1427,123.35,5885.8,53.7597,45
16,103.099,147.913,6133.06,45.9213,55
16,90.1251,91.3712,5311.2,41.4069,139
16,114.389,142.216,6450.89,36.8896,62
16,101.347,120.889,5348.54,33.4613,2221
16,98.9948,122.899,5900.52,29.0233,250
16,103.785,159.2,5892.95,40.492,51
16,96.9574,126.275,5998.02,26.9309,61
16,92.0074,83.6618,5731.65,23.6491,28
16,99.6806,126.489,6743.64,38.6111,55
16,57.0185,107.963,5892.95,40.492,46
16,103.785,140.821,7829.21,40.492,113
16,102.257,116.794,6504.45,39.1482,42
16,93.6393,136.417,6486.44,43.6641,48
16,100.704,195.095,6678.46,53.7132,3368
16,107.204,148.538,7050.24,38.2348,56
16,115.191,162.311,5446.97,39.1275,44
16,91.6339,107.361,3839.78,47.5833,131
16,88.7404,120.05,6059.43,39.5246,55
16,68.6847,84.3576,4101.04,39.1482,46
16,103.766,132.783,6168.35,38.8555,50
16,115.464,91.9859,3937.59,42.6135,42
16,106.692,83.3848,6175.7,32.9565,55
17,104.471,133.729,5652.84,35.0627,4923
17,99.3377,139.916,6322.08,33.8172,37
17,96.7977,101.584,5724.08,27.8688,31
17,104.415,149.364,6364.01,41.3958,50
17,99.6806,85.5725,6743.64,38.6111,85
17,102.557,126.836,4489.1,36.1584,46
17,97.9761,124.587,4746.92,27.9771,44
17,98.0246,128.363,3238.13,44.4895,47
17,97.491,127.319,5940.98,24.3629,39
17,100.714,130.002,5825.43,14.9024,674
17,106.948,140.241,6612.97,45.8756,39
17,100.192,179.018,6711.05,56.185,45
17,58.7849,144.64,6343.04,37.6065,53
17,88.2093,105.316,5049.53,33.0396,41
17,96.2627,142.453,6944.32,40.0083,45
17,82.9946,146.589,5587.64,37.9206,213
17,105.554,116.375,8052.49,37.1761,39
17,67.3484,167.958,7253.83,47.1026,50
17,100.024,141.637,6668.23,40.2502,47
17,89.6287,106.793,6265.98,37.1221,45
17,100.512,130.502,5616.68,35.8206,50
17,153.515,145.337,4342.55,41.8085,53
17,106.948,128.836,6612.97,35.5956,47
17,103.358,112.511,5803.92,36.6033,36
17,99.6806,68.1705,6743.64,38.6111,51
17,93.3825,124.206,4881.64,42.0071,217
17,104.091,141.074,6925.52,40.1257,42
17,96.5316,68.6085,5812.64,40.3091,34
17,85.9097,150.843,6453.34,42.09,300
17,96.3401,119.522,4474.61,34.0511,554
18,104.471,133.729,5652.84,35.0627,4923
18,82.6865,148.16,5444.07,45.7961,191
18,98.4259,125.012,5045.64,1.05414,10
18,126.854,162.177,5526.8,43.6766,39
18,110.432,79.9137,5798.19,21.5582,36
18,38.1649,146.347,5408.83,35.8288,34
18,83.9301,49.6905,6435.26,41.4616,40
18,100.248,136.069,6142.46,38.0354,45
18,67.3484,130.823,7253.83,47.1026,50
18,121.365,135.758,5543.1,40.2098,61
18,94.8226,133.329,4341.38,41.0077,46
18,96.9471,150.913,5249.16,38.9138,593
18,107.261,110.494,6361.85,28.8566,46
18,128.993,117.954,2737.51,38.4356,75
18,98.4259,125.012,5045.64,33.1814,40
18,102.026,141.959,7303.01,43.0029,133
18,89.5133,133.841,6443.46,39.9236,46
18,91.977,95.6637,6551.75,70.4271,41
18,128.512,125.841,4195.18,36.7491,80
18,96.6436,135.218,4861.88,50.8678,50
18,191.381,146.436,6276.09,40.9584,56
18,83.7983,133.446,6698.15,18.3127,918
18,114.096,97.0059,2749.9,37.6801,49
18,144.012,230.875,5568.98,45.9131,51
18,73.6069,143.908,6120.62,29.2612,1459
18,78.7026,97.7394,6409.38,23.787,46
18,58.5293,129.644,8083.83,27.5309,1011
18,9.44913,138.818,8056.29,32.162,283
18,105.218,124.629,3612.26,35.8656,46
18,93.9523,56.9825,3235.42,40.8308,44
19,104.471,133.729,5652.84,35.0627,4923
19,191.203,127.742,6139.5,32.14,1052
19,62.9988,132.431,6472.86,39.1993,48
19,87.3008,133.28,7097.9,32.151,56
19,87.3358,132.195,6317.3,39.697,76
19,86.6558,176.027,8721.25,29.1181,330
19,48.0525,157.422,9735.49,30.64,38
19,94.1346,103.965,6175.49,26.6877,47
19,102.026,46.628,7303.01,69.5903,67
19,94.3658,134.743,5597.97,37.6363,140
19,91.0792,59.8895,5329.34,40.3523,38
19,124.242,120.371,5610.91,76.8231,56
19,136.665,138.169,6296.74,65.5431,48
19,115.269,133.9,5749.09,18.0149,52
19,70.7551,133.9,5749.09,39.876,1349
19,111.012,133.469,5957.64,77.2128,43
19,115.269,86.2346,7747.12,53.1697,44
19,100.557,236.369,5257.36,56.06,44
19,180.948,130.511,6618.7,32.1455,972
19,185.364,101.993,7337.49,36.4075,51
19,80.1313,159.967,3977.38,29.1897,1434
19,87.133,131.966,1893.76,27.9387,38
19,97.9969,95.4414,4265.03,1,12
19,158.806,181.704,6457.72,48.8443,56
19,87.2486,147.355,7374.82,33.413,48
19,115.515,136.456,2602.05,51.5897,55
19,13.286,133.505,8911.76,33.6068,53
19,86.6558,213.592,8721.25,4.38923,43
19,139.252,144.338,6618.7,32.1455,45
19,139.252,97.0973,6618.7,32.1455,45
20,104.471,133.729,5652.84,35.0627,4923
20,139.252,130.511,6618.7,69.9757,161
20,168.421,130.511,6618.7,51.0606,59
20,53.2731,55.2293,6199.76,53.6133,786
20,70.203,79.7582,4046.76,41.0717,79
20,127.384,61.8303,4610.38,60.7827,39
20,139.716,131.99,6288.17,26.8115,37
20,56.9216,169.16,7084.56,44.8334,1248
20,55.0623,134.98,5756.91,42.5983,47
20,109.692,128.532,7283.63,35.7003,47
20,142.709,132.12,6135.77,63.9019,133
20,90.3443,198.168,4617.37,36.3818,42
20,56.9216,127.135,7084.56,44.8334,40
20,209.737,130.98,5657.44,32.7986,56
20,128.989,121.72,6941.44,28.269,1606
20,128.989,66.3625,6941.44,58.5358,412
20,148.705,126.116,3939.22,10.8013,40
20,134.121,66.7211,6780.07,64.2558,42
20,71.1375,206.367,7926.6,6.64052,37
20,108.119,225.255,7158.13,30.841,208
20,123.59,132.924,5894.31,60.4464,348
20,102.162,13.4959,5413.42,52.6637,138
20,103.316,73.6123,5533.13,49.007,331
