Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
3,130.733,132.156,4152.63,62.6472,18
3,125.809,130.126,4296.24,47.6117,47
3,153.352,118.268,3386.36,55.7398,2
3,112.454,104.454,4449.01,57.8487,1
3,105.14,105.469,4073.93,66.2745,2
3,163.033,138.006,3387.76,62.108,4
3,213.856,138.101,1969.12,70.5193,777
3,146.678,150.266,5043.98,54.7814,1
3,131.883,134.546,4643.17,47.6731,2
3,151.779,152.53,4092.22,57.6949,1
3,116.45,98.5249,3690.8,64.3316,1
3,131.308,133.351,3936.77,55.1602,1
3,116.265,113.065,4344.96,61.5625,192
3,180.965,128.185,2846.17,58.9445,1
3,173.476,110.274,2829.96,67.4254,3
4,159.498,130.011,3021.53,68.3969,1780
4,130.733,132.156,4152.63,63.8166,7
4,130.733,123.259,4064.66,62.6472,4
4,139.04,121.978,4014.77,51.7065,6
4,165.061,125.583,3144.53,66.0409,12
4,152.05,123.781,3579.65,59.2221,8
4,161.266,124.872,3204.65,65.2524,3
4,132.903,111.361,4052.27,56.7943,2
4,124.584,110.886,3890.84,59.1784,1
4,145.115,126.635,3543.09,70.0777,4
4,155.774,126.896,3063.06,63.8095,4
4,139.009,118.998,3797.68,60.9563,2
4,123.499,122.611,4248.8,63.7158,4
4,145.999,133.952,3634.65,65.7809,4
4,154.808,136.6,3389.59,61.6168,7
4,145.115,126.635,3086.82,65.522,3
4,162.763,128.824,3204.8,63.3238,10
4,143.131,136.719,3576.67,63.5198,18
4,143.131,145.044,3576.67,64.8536,22
4,165.468,126.239,3103.8,64.9252,18
5,159.498,130.011,3021.53,68.3969,1780
5,152.686,135.336,3605.66,64.6503,56
5,147.908,140.19,3591.16,66.9346,7
5,138.017,126.377,3814.47,60.157,3
5,164.959,132.673,3313.59,66.9644,8
5,147.591,134.412,3578.16,57.337,1
5,154.23,131.116,3680.8,64.2299,11
5,160.366,129.784,2750.91,65.3869,4
5,154.3,131.479,3340.23,61.4344,6
5,154.519,143.565,3535.2,62.9233,4
5,147.25,136.027,3591.16,64.085,19
5,151.029,135.268,3490.38,62.8509,4
5,153.458,133.226,3170.79,62.248,331
5,157.7,138.859,3571.33,65.909,4
5,159.077,130.788,3354.73,68.4335,7
5,162.483,128.125,3062.66,67.9547,5
5,155.698,122.981,3311.84,61.3115,24
5,157.598,138.055,3166.68,63.1865,18
5,156.105,134.35,3452.38,61.2554,6
5,156.912,131.505,2960.85,59.4086,7
6,159.498,130.011,3021.53,68.3969,1780
6,162.228,131.342,3167.56,68.3421,8
6,159.091,125.553,3187.25,68.3903,10
6,157.598,130.917,3166.68,63.1865,4
6,162.228,131.342,3167.56,70.2695,7
6,147.25,123.465,3591.16,62.3923,4
6,159.932,129.898,2886.22,68.8706,7
6,157.116,130.563,3113.23,60.6027,5
6,160.863,130.676,3094.54,67.9857,5
6,156.305,125.469,3136.35,58.6196,1
6,158.557,130.399,3188.13,63.5002,8
6,159.245,130.148,3150.64,66.1854,5
6,159.166,129.666,3309.97,64.7988,4
6,162.356,133.982,3115.11,69.1121,37
6,158.824,127.976,3187.69,65.844,3
6,160.598,130.62,3243.19,68.6063,7
6,155.607,130.504,3238.77,61.8338,7
6,157.082,119.12,3123.03,60.8687,2
6,156.362,132.829,2907.41,65.8654,4
6,160.736,130.745,2869.18,67.2637,5
7,159.498,130.011,3021.53,68.3969,1780
7,157.553,130.257,3615.32,65.1153,4
7,165.623,132.243,3176.94,63.3471,4
7,150.911,130.315,3132.36,68.5016,7
7,155.422,130.106,2602.5,71.8054,10
7,165.886,130.447,3410.02,66.7246,5
7,155.892,135.739,3089.12,70.0231,19
7,154.734,130.357,3160.24,69.9186,7
7,157.459,130.08,3086.08,67.2911,5
7,141.709,130.41,3185.56,65.1677,5
7,159.028,130.35,3164.64,69.4368,7
7,148.8,133.074,3137.34,66.2955,6
7,156.127,134.284,2998.27,64.5037,4
7,151.153,142.564,3214.38,68.5701,7
7,160.889,128.908,3249.57,68.9663,7
7,153.259,130.41,3185.56,61.8841,7
7,162.457,133.601,2881.56,66.5909,6
7,144.198,142.806,3161.45,64.0898,22
7,160.59,144.644,2930.82,67.9476,5
7,157.735,139.531,3014.71,65.2802,4
8,159.498,130.011,3021.53,68.3969,1780
8,162.26,130.18,3093.08,69.4142,7
8,160.739,136.776,2627.98,68.4569,444
8,133.826,136.608,3173.51,64.6287,4
8,150.007,133.393,2824.75,68.4269,7
8,152.944,136.46,3544.85,73.7616,3
8,152.37,131.875,2853.54,69.1727,9
8,145.704,148.548,3091.49,66.2433,7
8,148.16,130.18,3093.08,68.9169,198
8,158.914,131.787,2958.92,68.9205,8
8,155.699,131.112,3380.46,72.9431,2
8,159.826,134.281,2793.45,72.9429,3
8,159.864,131.787,2958.92,68.6719,8
8,156.555,134.325,3162.97,68.8148,7
8,151.848,143.011,3091.49,66.2433,7
8,160.978,131.806,3421.65,67.4939,5
8,162.953,139.791,2894.72,64.8263,13
8,146.179,136.493,3327.97,66.5033,7
8,151.189,132.634,2774.94,68.7998,9
8,160.119,133.393,2689.89,68.4269,394
9,159.498,130.011,3021.53,68.3969,1780
9,173.53,118.148,2891.48,68.6719,6
9,155.654,133.014,3008.4,68.6134,8
9,156.117,131.831,2906.23,65.9214,4
9,143.367,134.943,2583.28,67.4651,246
9,157.536,122.774,3057.31,68.6569,7
9,151.743,134.168,2115.56,67.946,1309
9,150.905,140.97,2890.69,67.3351,7
9,154.149,120.613,2639.26,68.3804,378
9,159.303,136.402,2951.56,57.0606,1
9,182.749,134.901,3011.39,66.6116,2
9,153.16,137.367,2739,59.0918,156
9,129.908,135.768,2427.28,54.7492,2
9,155.646,138.656,2792.3,66.6266,7
9,156.051,133.689,2880.26,67.5161,5
9,131.759,133.162,2827.6,68.158,7
9,154.566,138.142,3111.34,66.2934,6
9,156.823,125.312,3267.74,68.3886,12
9,152.669,121.822,2707.1,68.5901,156
9,163.411,129.74,2691.65,68.1673,349
10,159.498,130.011,3021.53,68.3969,1780
10,137.075,137.437,2827.6,68.158,25
10,140.469,127.391,2377.41,68.1632,362
10,155.201,135.491,3536.48,67.866,6
10,151.743,134.168,1891.3,67.946,6
10,141.751,133.665,2760.76,68.052,7
10,147.21,121.158,2733.93,68.3211,126
10,161.454,129.875,2856.59,61.6692,6
10,160.117,143.361,2979.7,68.278,7
10,150.185,129.262,2939.91,63.7064,18
10,154.36,151.384,2793.68,68.0531,7
10,162.747,129.595,2723.05,63.841,494
10,143.63,143.483,2883.75,65.9322,4
10,159.785,102.587,2194.82,66.1148,12
10,146.949,131.375,3047.67,61.9368,6
10,155.076,130.693,3034.6,65.1669,4
10,147.506,140.332,2780.77,72.1544,5
10,176.045,132.089,2456.42,68.1714,471
10,176.717,132.751,3279,67.2846,2
10,146.106,130.779,1377.26,68.0546,462
11,159.498,130.011,3021.53,68.3969,1780
11,148.596,123.6,2903.65,68.218,9
11,167.915,138.356,2325.62,67.1431,38
11,157.073,126.986,2494.25,63.2141,708
11,153.664,132.259,2856.81,62.7392,5
11,163.175,129.428,2182.86,63.7737,1244
11,160.124,123.41,2338.55,63.4939,838
11,169.61,130.759,3104.63,61.6301,6
11,173.98,109.084,2007.31,68.2257,95
11,167.354,141.737,2625.05,74.8537,4
11,161.138,144.87,2797.76,67.5981,1054
11,164.526,149.441,3140.39,68.136,7
11,175.013,120.587,2306.19,68.1986,622
11,159.642,116.299,2608.17,70.9174,12
11,160.069,128.498,2757.89,65.8055,3
11,175.013,120.587,3082.22,68.1986,7
11,159.811,126.71,2680.04,62.1364,5
11,166.29,123.155,2204.32,79.1709,556
11,166.29,131.12,2204.32,79.1709,708
11,153.339,139.435,2661.62,57.9099,316
12,159.498,130.011,3021.53,68.3969,1780
12,160.39,122.683,2702.97,60.3432,170
12,161.782,126.056,1781.03,62.0584,31
12,160.64,153.349,2401.28,65.2276,5
12,169.118,130.011,3021.53,68.3969,7
12,139.05,141.655,2194.6,66.4879,7
12,164.867,142.885,2721.59,62.562,56
12,179.627,140.28,2672.35,73.6534,3
12,150.094,143.262,2205.81,67.043,6
12,154.084,135.833,2090.81,68.5805,550
12,161.864,121.635,2892.59,64.2709,20
12,155.367,148.306,2390.23,68.5369,667
12,141.679,130.944,1935.92,65.3195,151
12,153.984,131.032,2070.12,69.5049,1373
12,162.894,130.565,1925.33,73.7839,54
12,139.454,130.011,2871.92,66.0915,6
12,149.274,139.425,2608.06,58.518,9
12,159.944,126.347,3234.54,64.37,18
12,175.2,171.324,2390.23,68.5369,581
12,159.103,141.16,1869.44,58.7117,6
13,141.679,119.52,1049.9,65.3195,2616
13,138.668,135.184,2271.99,61.9187,323
13,155.569,130.53,3388.1,68.9564,8
13,145.476,135.184,2271.99,56.5414,1
13,153.273,136.169,2972.64,63.9407,18
13,153.273,115.301,2328.76,56.0043,1
13,150.781,133.057,2098.66,67.8513,11
13,140.256,139.548,2148.31,58.0434,1
13,150.659,125.823,2882.26,68.7383,8
13,152.316,132.922,2481.36,67.336,9
13,160.904,124.961,3063.57,64.3204,18
13,158.237,127.745,3169.11,66.6384,10
13,139.961,127.745,3225.83,66.6384,10
13,161.899,110.953,2494.45,66.2136,559
13,160.921,118.65,2324.37,65.2918,629
13,149.786,146.246,2667.78,63.1196,734
13,159.295,131.19,2775.02,65.9289,4
13,158.766,152.862,2972.07,56.5904,2
13,156.385,133.09,2997.08,65.5412,4
13,159.498,130.011,3021.53,68.3969,1780
14,141.679,119.52,1049.9,65.3195,2616
14,147.578,122.021,2413.19,65.8774,256
14,151.05,131.534,2560.09,68.1241,567
14,151.966,130.996,2553.46,61.9153,486
14,157.968,129.371,2889.65,64.2769,4
14,156.268,121.805,2693.97,64.8061,2052
14,154.509,130.401,2633.89,66.1202,25
14,154.739,116.487,2453.82,67.2108,1209
14,154.643,129.64,3073.41,67.3813,5
14,146.998,126.221,1765.63,67.5772,935
14,155.208,125.908,2857.75,66.8503,10
14,153.538,132.681,2337.3,67.1371,372
14,148.115,124.775,2959.9,69.8216,7
14,151.662,148.225,2453.6,65.1284,110
14,146.822,119.151,1801.68,63.6055,1457
14,137.558,126.901,1407.77,66.4483,589
14,148.209,108.802,1751.86,66.2651,109
14,164.407,131.838,2445.38,64.5262,773
14,150.753,128.311,2199.76,65.4487,4
14,148.209,113.976,1751.86,66.2651,97
15,141.679,119.52,1049.9,65.3195,2616
15,146.822,119.15,1801.68,63.6174,1457
15,158.973,132.26,2831.81,65.8317,4
15,151.474,123.802,2452.75,66.7379,721
15,162.044,128.873,3085.87,65.6883,3
15,150.753,137.062,2199.76,66.8487,793
15,149.481,122.932,1782.39,66.5569,265
15,146.935,123.211,1228.83,68.2573,1492
15,148.845,129.209,1767.12,66.411,150
15,147.85,123.211,1228.83,68.2573,1492
15,136.844,126.101,1693.6,66.2283,1486
15,168.093,139.102,1837.11,66.3918,549
15,141.833,122.626,1985.19,61.0591,1364
15,136.566,121.181,1515.26,65.9314,1442
15,143.139,133.001,1622.44,66.42,194
15,144.765,115.631,1139.37,66.7884,74
15,139.123,120.35,1282.58,64.4897,225
15,157.514,131.156,1765.28,67.3246,71
15,132.957,124.599,1408.51,65.8652,2454
15,134.715,121.781,1173.75,66.3735,377
16,141.679,119.52,1049.9,65.3195,2616
16,155.616,136.052,1729.77,66.3672,1875
16,141.756,121.073,1517.54,65.2295,1409
16,148.785,122.196,1372.05,67.0944,864
16,139.261,122.81,1058.45,65.7739,53
16,142.347,124.656,1461.22,69.27,785
16,124.407,123.19,1411.54,66.1194,2131
16,143.902,124.656,1461.22,69.27,785
16,158.139,130.087,1677.33,65.8107,1004
16,145.566,133.625,1631.78,68.1822,674
16,154.51,128.828,1541.83,67.845,764
16,139.2,121.903,1790.76,63.4952,1820
16,139.827,125.976,2070.14,64.452,767
16,134.762,112.104,1461.89,70.7441,817
16,136.596,122.693,1391.79,67.8553,329
16,155.063,127.041,1635.8,67.1061,593
16,138.429,124.628,1831.59,67.5676,318
16,144.286,122.489,1835.26,66.1162,73
16,152.52,129.458,1609.58,66.8278,82
16,155.616,130.495,1729.77,69.893,894
17,138.463,137.27,1510.56,66.4736,2860
17,140.011,126.843,1570.65,68.1936,985
17,136.596,133.381,1391.79,66.6069,6
17,124.63,112.72,1626.32,67.1197,0
17,138.304,124.768,1481.22,67.8486,1126
17,141.182,130.963,1485.89,68.9686,510
17,146.407,126.798,1511.52,67.3689,454
17,154.909,119.066,1295.86,66.5822,440
17,147.846,121.676,1513.86,68.4068,1874
17,165.895,128.532,1295.86,66.5822,1838
17,161.63,125.567,1561.72,67.6173,358
17,141.679,119.52,1049.9,65.3195,2616
17,155.115,125.104,1404.86,67.4855,784
17,152.179,125.456,1403.21,66.5279,11
17,147.04,133.883,1620.16,68.426,1222
17,150.974,130.415,1458.01,67.5041,218
17,138.304,118.215,1481.22,67.8486,761
17,139.991,113.273,1265.56,66.584,142
17,143.075,123.222,1497.54,68.4676,773
17,139.237,127.421,1563.22,67.3336,1125
18,138.463,137.27,1510.56,66.4736,2860
18,143.542,125.006,1538.54,63.7863,2419
18,151.085,121.144,1396.7,67.5249,519
18,138.383,131.019,1495.89,64.8336,1573
18,146.382,125.911,1223.3,66.4222,10
18,139.614,127.822,1414.39,66.9588,647
18,149.021,135.577,1565.36,67.4498,5
18,143.155,129.473,1014.7,72.1879,1
18,129.746,128.043,1550.88,65.5599,1107
18,149.854,127.71,1155.83,67.2057,719
18,142.431,126.573,1477.87,66.5702,237
18,146.382,120.332,1584.98,66.4222,88
18,140.729,117.481,1496.71,66.6506,609
18,140.141,128.552,1558.85,68.8706,1618
18,139.8,127.876,1213.28,62.7521,411
18,145.291,112.322,1326.27,66.9281,789
18,142.135,121.67,1517.63,65.2184,1409
18,125.033,128.298,1554.86,67.2153,2037
18,139.302,134.97,1534.7,67.6721,9
18,140.435,118.716,1527.78,72.6893,2
19,138.463,137.27,1510.56,66.4736,2860
19,131.748,132.784,1532.71,65.341,979
19,141.148,128.087,1384.07,64.9837,873
19,145.853,126.866,1330.17,63.4193,824
19,128.761,123.017,1218.98,67.7606,435
19,145.578,128.624,1541.49,68.7406,2286
19,133.679,119.591,1440.57,64.1049,1222
19,124.71,127.96,1382.08,64.156,848
19,140.645,128.32,1471.46,64.0235,663
19,143.291,122.173,1661.82,65.0349,1200
19,135.106,128.713,1521.63,65.9073,436
19,147.384,128.268,1479.1,64.6617,42
19,132.587,128.425,1556.86,68.1412,325
19,135.306,128.461,1523.96,67.9779,423
19,133.584,124.984,1570.78,66.2169,24
19,123.314,131.337,1941.84,65.9073,1
19,133.091,128.192,1231.85,66.0995,417
19,140.877,133.202,1586.19,65.7543,378
19,131.586,130.858,1674.22,65.3148,12
19,139.22,127.645,1441.92,69.5988,452
20,138.463,137.27,1510.56,66.4736,2860
20,141.245,128.49,1500.36,69.7553,390
20,133.893,128.624,1541.49,68.7406,265
20,126.735,125.488,1689.24,68.5001,3
20,132.581,129.786,1597.93,65.611,960
20,138.091,131.456,1555.07,66.8661,2757
20,136.913,136.919,1646.99,70.961,822
20,135.013,123.831,2055.09,66.7675,415
20,144.691,129.958,1539.51,67.422,5
20,142.149,132.593,1729.12,70.7217,1095
20,135.306,128.461,1333.66,69.8763,2194
20,136.552,127.643,1706.55,66.8168,221
20,135.963,137.463,1851.04,68.8642,6
20,136.884,132.865,1076.23,64.1029,1608
20,137.263,124.075,1468.66,69.7375,970
20,137.525,121.282,1437.58,69.3084,2694
20,140.877,133.202,1586.19,62.7039,230
20,141.146,126.268,1401.16,68.0121,957
20,132.084,130.322,1667.02,65.4629,1982
20,137.488,133.572,1315.65,65.4845,3
21,138.463,137.27,1510.56,66.4736,2860
21,141.207,125.172,1434.91,68.8748,2283
21,135.963,130.375,1861.41,68.8642,6
21,139.06,121.448,1540.95,65.7856,616
21,136.884,136.355,1791.09,68.1749,1360
21,140.361,121.282,1391.48,69.3084,526
21,134.499,133.621,1657.01,65.1629,13
21,129.544,129.567,1238.69,68.743,2269
21,133.214,141.956,1157.46,66.4229,5
21,140.306,134.932,1726.99,68.5977,537
21,144.218,129.359,1525.75,66.1296,622
21,129.5,134.751,1338.14,69.0257,1498
21,142.713,115.062,1480.33,67.5022,660
21,150.988,130.764,1613,68.5249,496
21,138.161,122.761,1448.02,67.7616,218
21,147.048,133.796,1588.79,65.9683,990
21,138.289,130.509,1369.65,68.5189,661
21,132.986,135.644,1759.04,68.3863,787
21,137.398,120.525,1573.68,66.4826,1699
21,151.215,132.501,2017.35,67.2579,479
22,138.463,137.27,1510.56,66.4736,2860
22,143.465,122.211,1383.75,62.6738,355
22,141.64,125.644,1593.34,67.5037,1069
22,144.456,130.061,1569.37,67.3272,888
22,145.941,137.27,1510.56,66.4736,1590
22,136.763,129.814,1352.91,68.0351,730
22,146.054,132.249,1482.84,68.6703,538
22,142.115,139.644,1440.1,67.4962,1337
22,135.725,136.457,1634.8,64.4742,1390
22,134.653,130.085,1506.89,66.9894,6
22,140.964,129.741,1447.15,67.487,296
22,136.963,136.864,1572.68,65.4739,4
22,148.658,131.379,1426.24,68.5946,626
22,136.561,125.924,1604.24,65.4784,250
22,144.344,141.901,1591.06,66.736,1310
22,136.143,131.19,1510.12,64.9763,1639
22,134.697,130.125,1408.4,70.4988,363
22,140.034,132.567,1612.93,65.6051,289
22,145.199,133.666,1138.31,66.9004,2033
22,147.836,131.281,1793.36,71.3125,1
23,138.463,137.27,1510.56,66.4736,2860
23,143.419,129.655,1365.82,72.7382,1
23,145.998,134.76,1920.14,67.572,5
23,150.583,136.864,1572.68,63.8527,2625
23,149.62,134.122,1499.46,74.9435,4
23,135.211,133.291,1166.1,67.4865,2057
23,147.891,147.636,1355.49,71.1807,2
23,149.62,134.122,1266.21,66.2236,924
23,150.102,114.835,1419.44,65.0382,1620
23,153.275,133.302,1509.91,66.4805,1804
23,136.58,150.906,1459.48,68.4862,1401
23,147.41,117.313,1318.88,70.922,1617
23,148.034,115.319,1372.56,69.7583,1082
23,124.114,125.717,1409.17,72.9327,33
23,151.689,124.069,1464.68,71.9099,142
23,147.891,135.265,1228.03,65.3765,1012
23,153.275,133.302,1416.61,66.4805,1002
23,135.762,146.116,1364.03,71.9274,2
23,147.189,135.083,1494.64,65.1666,487
23,151.448,133.712,2060.43,66.3521,1086
24,138.463,137.27,1510.56,66.4736,2860
24,146.583,132.362,1479.47,71.7148,10
24,149.429,125.512,1537.85,75.3487,1
24,143.803,135.286,1510.24,66.477,337
24,144.243,133.294,1338.01,66.9835,2259
24,143.341,132.871,1439.46,71.3308,11
24,147.722,116.316,2309.33,70.3401,10
24,150.655,124.311,907.27,68.1194,1146
24,148.759,115.989,1423.96,66.732,29
24,149.188,120.314,1559.78,69.2298,1740
24,143.066,126.295,1441.56,68.116,928
24,146.081,124.805,1823.67,68.6618,408
24,141.353,119.259,1424.28,66.7285,13
24,139.908,143.439,1467.42,66.6011,621
24,158.485,129.697,1200.96,57.4227,1
24,152.362,133.507,1187.43,57.6756,0
24,143.549,139.261,1481.03,65.3045,190
24,141.353,110.531,1424.28,66.7285,47
24,158.185,137.214,1559.78,69.2298,1528
24,140.902,121.731,1475.01,68.9022,966
25,138.463,137.27,1510.56,66.4736,2860
25,153.687,128.764,1559.78,73.8317,54
25,141.006,155.88,613.728,58.7956,1
25,145.045,132.896,1517.4,73.3394,149
25,147.42,120.397,1623.82,68.6566,565
25,142.942,132.63,2467.79,67.5651,383
25,157.328,122.501,1517.4,69.066,1371
25,163.034,127.313,1380.16,71.1208,5
25,143.492,123.268,2299.11,68.782,562
25,136.754,125.632,1538.59,71.4489,11
25,143.217,141.979,2383.45,68.1736,667
25,142.225,130.496,941.857,67.1034,453
25,118.934,123.499,1929.23,68.5379,567
25,142.942,107.448,3123.23,67.5651,3
25,134.793,128.834,1567.19,67.5651,13
25,142.197,145.424,1887.06,68.8421,564
25,155.936,132.989,1559.78,78.1412,6
25,150.191,149.352,1739.41,69.0359,1703
25,147.618,135.721,1628.4,71.1877,1071
25,134.277,132.529,1510.56,66.4736,73
26,138.463,137.27,1510.56,66.4736,2860
26,149.777,126.498,1229.63,76.7467,1
26,138.747,137.254,1048.68,67.3236,469
26,140.899,125.125,1527.99,72.3941,800
26,154.052,136.31,1725.67,68.909,1587
26,154.052,136.31,1904.4,68.909,1658
26,143.354,132.623,2054.96,68.4778,543
26,137.75,131.443,1293.63,63.6953,586
26,148.772,129.789,2101.75,72.7303,1
26,144.423,155.202,2622.6,67.7352,80
26,148.703,117.392,1890.32,75.9143,3
26,142.345,129.61,1778.81,69.8628,1620
26,151.79,137.262,1279.62,67.3647,5
26,146.399,120.179,1387.18,68.1163,194
26,142.684,133.582,1174.99,67.4415,538
26,148.368,134.946,2309.93,68.1752,434
26,165.42,134.172,1841.68,69.8327,911
26,142.127,128.874,2044.39,70.436,430
26,159.736,122.895,1873.04,74.6051,3
26,138.664,135.717,1560.65,68.5987,1377
27,152.395,132.296,1227.32,68.318,3950
27,141.317,127.367,1653.4,71.1285,2
27,141.009,136.861,1080.68,68.5383,1887
27,144.689,135.904,2460.22,68.3567,727
27,148.198,113.515,1752.24,69.3859,1417
27,138.463,137.27,1510.56,66.4736,2860
27,143.516,135.331,1107.62,68.387,435
27,145.441,123.548,1152.82,68.4137,719
27,138.564,140.881,1535.6,67.5362,11
27,139.786,138.871,1308.14,67.4781,210
27,138.564,136.494,707.301,67.5362,900
27,145.357,132.278,2832.65,69.019,7
27,143.331,125.393,1631.4,74.7304,418
27,155.91,127.175,1614.43,63.223,1255
27,143.992,126.193,1530.19,58.6317,2
27,131.865,142.219,1806.52,68.3852,1134
27,138.513,153.138,1108.93,67.0049,1623
27,141.51,136.677,893.992,68.0372,860
27,138.526,131.091,1368.94,67.3958,299
27,145.023,134.091,2143.37,68.6879,403
28,152.395,132.296,1227.32,68.318,3950
28,145.441,117.472,1152.82,68.4137,1501
28,145.429,134.783,1368.94,69.5898,1270
28,145.857,123.736,1429.93,68.8864,1041
28,146.814,124.149,1560.59,70.5657,2042
28,145.072,124.771,1331.08,72.648,1
28,140.922,139.265,955.195,70.8676,1185
28,145.023,134.091,2143.37,70.7061,733
28,139.013,136.481,1725.76,69.0921,777
28,141.984,123.784,1260.88,67.2598,1218
28,141.003,142.708,1970.79,68.0119,666
28,145.857,123.736,1429.93,64.8134,1085
28,150.884,121.269,1250.37,66.0547,164
28,148.416,143.214,1284.81,67.0453,25
28,143.182,126.776,1054.01,69.6407,1712
28,143.47,132.7,1131.47,72.8574,2
28,153.053,129.284,1314.91,68.4248,516
28,131.055,135.632,1205.39,69.3409,2656
28,138.248,125.789,1179.11,68.8773,2116
28,141.839,134.383,991.499,69.2336,2391
29,152.395,132.296,1227.32,68.318,3950
29,134.632,138.745,1775.6,68.8009,789
29,124.411,135.632,1205.39,69.3409,423
29,145.56,128.913,1786.65,69.7962,651
29,140.517,138.399,2057.08,69.359,1086
29,146.659,131.486,1091.26,69.5928,738
29,145.322,129.042,791.533,68.5976,3009
29,145.44,129.123,1360.21,67.7597,917
29,152.395,131.656,1227.32,69.1911,965
29,147.328,128.016,1328.63,66.5657,341
29,134.866,137.631,998.463,68.9693,789
29,145.322,139.713,1203.21,70.571,1259
29,138.248,132.378,1282.8,71.1225,15
29,138.907,132.761,1414.81,66.8516,2992
29,144.908,134.378,997.373,69.5843,331
29,156.66,136.004,1215.27,69.4445,2782
29,142.783,132.123,1507.85,68.2222,1764
29,138.235,136.564,1383.55,70.6345,41
29,132.74,128.956,1343.48,68.5498,450
29,143.588,134.942,1574.17,66.9506,1374
30,152.395,132.296,1227.32,68.318,3950
30,145.763,136.818,886.908,69.2069,579
30,145.322,129.042,767.187,68.5976,1179
30,145.322,129.042,1225.5,66.9914,1542
30,145.381,117.751,1063.7,68.1787,1449
30,147.589,132.209,1332.03,68.2701,442
30,140.845,132.442,1891.13,67.5369,360
30,148.031,124.704,1145.51,68.6849,1990
30,150.991,123.049,991.227,69.0211,2325
30,148.142,132.808,1282.7,67.9858,1390
30,148.859,129.603,1215.27,69.4445,661
30,144.052,135.918,1573.77,67.8001,5
30,140.737,128.732,1280.16,67.7682,32
30,151.02,134.098,1139.48,68.8116,681
30,148.142,132.808,1282.7,63.7174,2563
30,151.005,131.703,666.336,68.9163,689
30,145.542,132.93,1056.2,65.7058,40
30,146.732,139.377,1024.94,64.5519,1908
30,143.183,135.837,1126.13,66.4349,424
30,146.732,130.925,1358.46,66.1575,2004
31,152.395,132.296,1227.32,68.318,3950
31,144.167,126.384,991.227,70.2423,1990
31,146.732,135.151,1191.7,70.213,485
31,145.662,124.762,1204.41,65.0762,1036
31,134.942,129.596,980.812,69.1141,2231
31,150.627,136.811,1221.29,68.8812,1268
31,149.384,127.891,1252,63.9114,2688
