Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
8,203.266,163.562,4803.92,28.1325,1942
8,196.664,154.432,5426.23,31.9059,89
8,198.619,160.859,4547.82,32.4115,75
8,196.652,164.434,5178.48,31.2457,139
8,197.248,161.422,5319.04,33.2179,476
9,197.247,160.682,4831.46,32.286,3856
9,193.042,167.6,4638.63,32.3395,47
9,198.869,160.632,4814.46,27.2805,42
9,197.911,158.963,4816.36,31.1141,55
9,197.337,161.565,4888.91,41.9882,45
9,200.256,162.122,4960.25,30.2092,691
9,196.956,157.557,5128.85,38.8508,2035
9,197.933,160.77,4689.64,39.7545,42
9,196.949,162.558,5004.97,22.0287,43
9,174.989,161.052,5075.25,34.9826,49
10,197.247,160.682,4831.46,32.286,3856
10,195.144,164.141,4888.23,32.3128,38
10,198.058,172.037,4822.96,30.2134,823
10,197.579,159.822,4624.21,31.7001,38
10,197.292,161.123,4860.18,44.3375,47
10,186.194,161.402,4895.85,31.2476,3719
10,178.034,159.119,4980.15,35.5684,37
10,197.59,160.726,4010.13,36.2479,239
10,197.098,186.76,5272,27.1573,48
10,186.118,160.867,4953.36,43.0789,52
11,197.247,160.682,4831.46,32.286,3856
11,196.196,162.411,4859.85,34.435,54
11,197.652,166.359,3958.22,31.2497,42
11,197.413,160.252,3684.06,31.993,42
11,197.269,160.902,4845.82,44.4074,182
11,191.72,148.777,5834.41,31.7668,48
11,167.439,176.1,4905.81,33.9272,441
11,197.418,175.444,4420.8,34.2669,57
11,197.172,173.721,5051.73,32.3684,66
11,216.645,160.774,4892.41,37.6825,44
12,197.247,160.682,4831.46,32.286,3856
12,196.721,161.546,4845.65,40.2167,51
12,197.449,163.52,4394.84,31.3825,45
12,197.33,160.467,4257.76,35.3752,48
12,197.258,160.792,4838.64,28.7782,42
12,194.483,154.73,5332.94,30.3875,28
12,171.306,168.391,4868.63,23.4613,45
12,197.333,168.063,4626.13,30.3567,100
12,197.21,167.201,4941.6,32.2685,40
12,206.946,137.994,4861.94,34.9842,72
13,197.247,160.682,4831.46,32.286,3856
13,196.984,161.114,4838.56,36.297,89
13,197.348,154.912,4613.15,31.8342,42
13,208.884,160.574,5030.05,31.3698,47
13,197.252,180.392,4835.05,30.5321,53
13,195.865,157.706,5082.2,40.4932,39
13,184.277,164.536,4850.05,25.5576,61
13,177.012,164.372,4728.8,32.902,162
13,197.228,163.941,4976.65,32.2772,44
13,202.096,168.491,4846.7,33.6351,55
14,197.247,160.682,4831.46,32.286,3856
14,197.115,205.738,4835.01,34.2915,3350
14,197.297,157.797,4722.31,46.2039,123
14,181.1,160.628,4930.75,31.8279,49
14,197.25,170.537,4833.26,45.5488,61
14,196.556,122.95,4956.83,36.3896,42
14,190.762,145.222,4840.75,28.9218,297
14,187.129,162.527,3147.04,48.7243,32
14,241.018,162.311,4938.93,32.2816,606
14,199.672,164.586,4839.08,14.4443,1903
15,197.247,160.682,4831.46,32.286,3856
15,247.497,183.21,4833.24,33.2887,67
15,197.272,159.239,2462.15,20.3246,47
15,189.173,160.655,2398.73,32.0569,33
15,197.248,209.684,4832.36,38.9174,94
15,196.901,141.816,4894.15,39.2397,122
15,243.194,152.952,4836.11,30.6039,96
15,175.336,161.604,3989.25,40.5051,44
15,219.133,161.496,4885.19,33.7795,512
15,198.459,162.634,4835.27,20.6469,49
16,197.247,160.682,4831.46,32.286,3856
16,222.372,171.946,4832.35,21.5577,557
16,197.259,118.222,3646.81,39.067,59
16,193.21,179.62,3615.1,44.8053,270
16,197.247,185.183,4831.91,28.3306,39
16,197.074,151.249,4862.8,38.7581,679
16,220.22,143.108,4833.79,31.4449,41
16,218.316,161.143,4410.36,36.3955,38
16,208.19,161.089,4858.33,52.0059,64
16,187.148,161.658,4833.37,26.4664,39
17,197.247,160.682,4831.46,32.286,3856
17,226.907,166.203,5283.35,26.9219,58
17,160.993,139.452,4239.13,35.6765,966
17,169.07,170.151,4223.28,38.5457,57
17,197.247,172.932,3378.27,11.3525,39
17,223.972,155.965,6267.97,42.7645,80
17,165.453,151.895,4832.62,31.8654,47
17,253.868,160.912,4620.91,34.3408,46
17,214.603,160.885,4844.89,42.1459,57
17,192.198,161.17,4832.41,17.1377,44
18,197.247,160.682,4831.46,32.286,3856
18,212.077,163.442,5057.41,40.1397,40
18,136.329,150.067,4535.3,33.9812,48
18,183.158,165.416,6509.38,35.4158,341
18,197.247,190.395,4104.86,21.8192,50
18,210.609,158.323,8336.85,28.0202,58
18,145.895,156.288,4832.04,32.0757,1499
18,225.557,160.797,5258.26,33.3134,63
18,205.925,160.783,6551.09,37.2159,43
18,194.722,160.926,3145.87,24.7118,157
19,197.247,160.682,4831.46,32.286,3856
19,255,68.135,4944.43,23.4088,1323
19,68.2156,155.374,5349.95,33.1336,142
19,190.203,163.049,5670.42,27.9179,42
19,197.247,175.538,4296.44,27.0526,50
19,203.928,227.226,6584.16,30.1531,37
19,171.571,158.485,4739.88,32.1808,50
19,117.941,160.739,5044.86,32.7997,55
19,201.586,127.758,5691.27,34.751,43
19,195.984,160.804,3988.67,43.3336,118
20,197.247,160.682,4831.46,32.286,3856
20,255,114.408,0,27.8474,0
20,132.731,158.028,5090.71,39.7031,54
20,255,161.865,5250.94,30.102,60
20,186.681,168.11,4563.95,29.6693,900
20,255,193.954,5707.81,31.2195,56
20,255,159.583,9207.84,32.2334,46
20,157.594,160.71,4938.16,65.4982,81
20,199.416,144.22,5138.17,33.5185,84
20,196.616,197.967,4410.06,37.8098,45
21,197.247,160.682,4831.46,32.286,3856
21,255,137.545,2415.73,5.64329,35
21,164.989,162.459,4961.08,35.9945,50
21,162.583,161.273,5041.2,31.194,302
21,191.964,164.396,6570.49,30.9776,66
21,226.123,177.318,0,31.7527,0
21,226.123,160.132,3411.73,2.50498,29
21,177.42,101.818,4884.81,48.8921,45
21,198.332,152.451,4984.82,67.0282,133
21,196.931,182.714,4620.76,35.0479,169
22,197.247,160.682,4831.46,32.286,3856
22,226.123,149.113,0,18.9646,0
22,181.118,250.868,4896.27,17.451,2528
22,229.113,182.365,4936.33,31.74,38
22,194.605,239.631,5700.98,31.6318,60
22,211.685,169,0,32.0194,0
22,211.685,160.407,4121.59,5.18241,29
22,223.482,131.25,4858.14,40.589,48
22,219.34,189.078,4908.14,49.6571,176
22,255,171.698,4726.11,33.6669,42
23,208.293,80.1745,4869.8,40.9715,4122
23,246.944,154.897,2415.73,25.6253,29
23,189.182,205.775,9804,24.8685,58
23,213.18,108.57,4883.9,32.013,46
23,195.926,194.484,5266.22,31.9589,111
23,204.466,164.841,2415.73,3.14032,22
23,204.466,160.544,4476.53,33.387,1110
23,237.121,145.966,4047.29,36.4375,55
23,226.123,166.19,0,26.5344,0
23,197.247,160.682,4831.46,32.286,3856
24,208.293,80.1745,4869.8,40.9715,4122
24,227.619,117.536,3409.56,33.2984,55
24,197.461,142.974,7336.9,32.92,53
24,210.737,94.3722,4920.8,36.4922,3466
24,202.11,138.642,4806.65,40.155,47
24,206.38,122.508,3247.7,22.0559,44
24,206.38,120.359,4673.16,34.7469,3142
24,226.139,113.07,4458.55,38.7045,859
24,217.208,123.439,1804.57,33.753,1844
24,202.77,120.428,4850.63,31.8113,38
25,208.293,80.1745,4869.8,40.9715,4122
25,217.196,98.8552,4139.68,37.135,55
25,202.877,109.569,6103.35,36.9458,395
25,213.67,87.2733,4895.3,38.7319,688
25,205.201,108.626,4838.22,37.2275,653
25,207.336,101.341,4733.06,31.5137,65
25,207.336,91.5774,4771.48,37.8592,43
25,210.853,96.6222,4664.17,39.838,44
25,211.286,101.807,3337.19,37.3622,39
25,205.532,104.916,4860.22,36.3914,44
26,208.293,80.1745,4869.8,40.9715,4122
26,207.688,89.5148,4504.74,39.0532,52
26,205.585,94.8719,4798.52,38.9586,86
26,210.982,83.7239,5170.93,41.9472,47
26,209.607,94.4005,4854.01,39.0995,205
26,207.815,90.7577,5499.4,35.9027,49
26,213.396,85.8759,4820.64,39.4154,53
26,209.573,88.3983,4766.99,36.4102,70
26,209.79,90.9905,3791.44,39.1669,62
26,206.363,92.5452,4865.01,39.1792,48
27,208.293,80.1745,4869.8,40.9715,4122
27,207.991,75.4908,4687.27,38.2167,2063
27,206.939,87.5232,5478.67,39.9651,48
27,201.439,71.661,5020.37,41.4594,39
27,208.95,87.2875,4861.91,43.9792,986
27,218.079,85.4661,5184.6,38.4371,41
27,210.845,83.0252,5483.67,40.1934,57
27,208.933,84.2864,4818.39,34.0112,70
27,209.041,85.5825,4050.14,40.0692,45
27,207.328,86.3598,4867.4,38.1361,41
28,208.293,80.1745,4869.8,40.9715,4122
28,208.142,86.555,4778.54,39.5941,49
28,207.616,83.8488,5174.24,41.4981,855
28,204.866,75.9177,4945.08,36.9112,61
28,213.564,75.75,4865.85,42.4753,59
28,224.139,95.487,5027.2,39.7043,52
28,209.569,81.5998,4804.89,40.5825,227
28,208.613,73.9785,4844.1,37.4913,38
28,213.477,87.1792,4459.97,40.5204,77
28,207.811,83.2671,4868.6,43.8974,49
29,208.293,80.1745,4869.8,40.9715,4122
29,208.218,83.3647,3827.57,40.2828,308
29,207.955,73.4242,5022.02,41.2348,54
29,185.008,78.0461,4907.44,38.9414,2981
29,210.929,55.1792,4867.83,41.1445,49
29,216.216,87.8307,4948.5,33.3119,41
29,213.447,80.8871,5691.31,40.777,39
29,186.452,77.0765,4856.95,39.2314,1257
29,210.885,83.6768,4664.88,38.3268,532
29,194.178,81.7208,4869.2,42.4344,45
30,208.293,80.1745,4869.8,40.9715,4122
30,210.924,81.7696,4348.68,40.6272,39
30,208.124,67.3025,4945.91,35.7219,50
30,196.651,79.1103,4888.62,35.4566,65
30,209.611,67.6768,4658.05,41.058,458
30,212.255,84.0026,4909.15,29.2869,671
30,210.87,80.5308,5280.55,46.4423,56
30,197.373,102.892,4876.26,40.1015,84
30,231.018,81.9256,4767.34,44.2357,66
30,201.235,95.4531,4869.5,41.703,48
31,208.293,80.1745,4869.8,40.9715,4122
31,209.608,74.0958,4609.24,40.7993,515
31,225.635,73.7385,4907.86,38.3467,51
31,202.472,84.3772,4879.21,38.2141,119
31,202.193,73.9256,4763.93,41.0148,35
31,210.274,82.0885,4889.48,43.9312,128
31,209.582,100.758,4173.7,43.7069,55
31,202.833,74.7383,4768.96,40.5365,338
31,219.655,81.05,5942.74,42.6036,140
31,204.764,87.8138,4446.35,41.3372,56
32,208.293,80.1745,4869.8,40.9715,4122
32,229.067,53.4649,3364.59,40.8854,2201
32,216.964,64.8661,4888.83,39.6591,52
32,205.383,82.2758,4814.68,39.5928,128
32,185.246,77.05,4816.86,36.2265,42
32,209.284,85.5168,4879.64,42.4514,171
32,197.733,90.4664,4683.3,42.3392,35
32,189.831,77.4564,4819.38,40.754,61
32,231.008,80.6123,5406.27,41.7876,51
32,206.529,83.9941,4299.27,41.1544,54
33,208.788,82.8456,3642.91,50.7435,4984
33,220.747,66.8197,4117.2,40.9285,44
33,210.755,72.5203,4879.31,40.3153,52
33,206.838,62.5254,4842.24,40.2822,52
33,222.046,78.6122,6113.42,46.9045,92
33,193.802,78.5679,4776.55,41.6554,3425
33,199.062,78.8154,5559.44,40.8628,42
33,208.293,80.1745,4869.8,40.9715,4122
33,219.651,80.3934,5669.02,31.9005,43
33,207.411,82.0843,4584.53,48.2519,1067
34,208.788,82.8456,3642.91,50.7435,4984
34,202.728,75.7525,3880.05,45.836,2038
34,209.772,77.6829,4976.6,45.5294,46
34,207.813,72.6855,4242.58,44.5191,46
34,219.862,80.7289,4437.37,48.824,66
34,192.539,80.7068,4209.73,46.1994,46
34,200.64,80.8305,4601.17,45.8031,154
34,208.541,81.51,3603.08,45.8575,74
34,206.584,84.679,4655.96,46.0076,50
34,208.1,82.465,4530.73,49.4977,80
35,208.788,82.8456,3642.91,50.7435,4984
35,209.589,79.2991,3761.48,48.2898,41
35,209.28,80.2643,4309.76,47.469,84
35,208.301,77.7655,3942.74,43.7975,53
35,214.325,77.8302,4040.14,49.7838,52
35,200.664,81.7762,3889.46,48.4715,42
35,204.714,76.7892,3812.46,48.2733,53
35,204.981,82.1778,3623,48.3005,34
35,207.686,88.4276,4149.44,48.3756,146
35,208.444,82.6553,4086.82,47.825,210
36,208.788,82.8456,3642.91,50.7435,4984
36,209.189,81.1077,3702.2,49.5166,60
36,209.034,74.7272,3976.33,49.1063,47
36,196.069,80.3056,3792.83,47.1117,413
36,201.079,85.3373,3841.52,46.303,48
36,204.726,82.3109,3766.18,44.8694,40
36,206.751,79.8174,3727.69,53.457,52
36,214.692,82.5117,3632.95,49.522,3825
36,208.237,80.9604,3896.17,49.5595,74
36,221.115,82.7504,3864.87,49.2843,43
37,208.788,82.8456,3642.91,50.7435,4984
37,215.167,81.9767,3672.55,50.1301,596
37,208.817,78.7864,3809.62,49.9249,57
37,192.657,78.3993,3717.87,48.9276,36
37,204.934,84.0915,3742.22,44.1004,471
37,206.757,86.7378,3704.55,47.8065,35
37,207.77,92.9546,3685.3,52.1003,40
37,203.952,89.993,3637.93,50.1328,57
37,200.065,81.903,3769.54,49.7657,94
37,214.952,78.6188,3753.89,50.0139,629
38,208.788,82.8456,3642.91,50.7435,4984
38,211.978,69.9724,3657.73,50.4368,44
38,198.822,80.816,3367.4,50.3342,83
38,194.934,80.6225,3680.39,50.2188,39
38,206.861,92.395,3692.56,47.422,764
38,207.773,76.7121,4032,49.275,40
38,201.358,87.9001,3664.1,51.4219,149
38,206.37,86.4193,3640.42,53.9885,39
38,204.427,77.115,3706.23,50.2546,42
38,211.87,80.7322,3418.96,50.3787,100
39,208.788,82.8456,3642.91,50.7435,4984
39,210.383,76.409,3650.32,59.5357,298
39,203.805,81.8308,2260.36,50.5389,93
39,201.861,87.4887,3661.65,50.4812,45
39,209.993,87.6203,3667.74,41.4161,42
39,208.281,79.7789,5055.68,50.0093,37
39,205.073,102.177,3653.51,51.0827,49
39,207.579,105.542,3641.67,52.366,42
39,184.148,79.9803,3674.57,50.4991,51
39,210.329,79.3621,3530.93,50.5611,38
40,208.788,82.8456,3642.91,50.7435,4984
40,209.586,72.0522,3646.62,52.6818,55
40,206.297,82.3382,2951.64,54.6216,147
40,196.86,85.1671,3652.28,50.6124,598
40,224.107,85.233,3655.32,46.0798,45
40,200.199,81.3122,3627.27,50.3764,1794
40,206.931,92.5111,3648.21,58.4092,54
40,208.184,71.9023,3642.29,46.5016,52
40,178.899,85.0034,3369.05,50.6213,115
40,209.559,81.1039,3586.92,56.3978,37
41,208.788,82.8456,3642.91,50.7435,4984
41,209.187,77.4489,2613.97,48.0889,43
41,207.543,102.585,3297.27,52.6825,47
41,218.949,101.72,3647.6,50.6779,478
41,216.448,84.0393,3649.12,53.3304,232
41,204.493,82.0789,4953.25,45.9199,81
41,207.86,87.6784,4798.75,54.5763,60
41,208.486,77.374,4653.71,48.6226,48
41,193.844,71.8824,2355.83,50.6824,43
41,209.174,102.651,3614.92,53.5707,302
42,208.788,82.8456,3642.91,50.7435,4984
42,208.988,80.1473,3500.07,49.4162,49
42,208.166,92.7151,3000.44,53.8637,38
42,213.869,92.2826,3645.25,47.5008,239
42,194.034,81.2581,3646.01,52.037,405
42,206.641,82.4623,4298.08,53.9674,62
42,197.796,63.1633,4220.83,52.6599,37
42,208.637,57.8414,4148.31,55.4659,213
42,201.316,77.364,3794.27,54.0817,167
42,208.981,100.699,4668.31,52.1571,101
43,208.788,82.8456,3642.91,50.7435,4984
43,222.536,81.4964,3571.49,50.0799,720
43,208.477,87.7804,2163.91,52.3036,96
43,211.329,87.5641,2863.72,49.1222,40
43,176.288,82.0519,2437.4,51.3903,35
43,207.715,101.785,3970.5,52.3555,51
43,203.292,73.0045,3931.87,49.3911,57
43,208.713,47.9053,2599.39,53.1047,42
43,205.052,58.8144,3718.59,52.4126,134
43,208.885,91.7721,2881.75,59.964,58
44,208.788,82.8456,3642.91,50.7435,4984
44,225.923,82.171,3607.2,50.4117,56
44,208.633,85.313,1816.38,51.5236,34
44,227.997,84.8563,3253.32,49.9328,57
44,155.217,82.4487,3040.16,51.0669,110
44,208.252,92.3152,1426.2,51.5495,459
44,206.04,77.925,3787.39,38.9185,48
44,208.751,78.9849,5580.6,51.9241,53
44,180.207,70.83,5312.03,51.5781,380
44,208.837,87.3088,3262.33,51.7046,55
45,208.788,82.8456,3642.91,50.7435,4984
45,255,82.5083,3625.06,50.5776,96
45,208.711,67.5197,2729.65,51.1335,173
45,218.393,52.0358,1917.24,50.3382,30
45,171.12,82.6472,3341.53,50.9052,385
45,226.202,110.961,2534.56,51.1465,41
45,207.414,74.6661,3715.15,44.831,230
45,194.641,80.9153,6305.06,51.3338,2220
45,194.497,76.8378,5184.71,51.1608,445
45,164.272,85.0772,3452.62,51.2241,53
46,210.103,75.1826,3186.28,50.9385,6171
46,255,37.395,3633.98,50.6606,412
46,213.59,19.1468,2780.08,50.5409,54
46,224.396,82.7464,3492.22,50.8244,999
46,208.788,82.8456,3642.91,50.7435,4984
46,217.495,96.9032,2678.41,47.8167,40
46,252.742,78.7559,3679.03,47.7873,55
46,244.714,81.8804,4973.98,51.0387,26
46,226.735,66.8655,7403.06,50.9522,57
46,195.484,83.9614,3547.77,50.9838,46
47,210.103,75.1826,3186.28,50.9385,6171
47,226.911,52.9612,3410.13,49.1343,132
47,211.847,47.4062,2860.8,50.7397,49
47,217.249,78.9645,3339.25,54.3738,35
47,196.909,79.0141,3414.59,50.841,50
47,213.799,86.0429,2932.34,53.7513,557
47,230.755,76.9693,3432.65,46.9611,352
47,219.982,78.5315,4080.13,50.9886,55
47,227.46,64.8196,5689.93,50.9454,50
47,202.793,77.5493,3367.02,50.9612,36
48,210.103,75.1826,3186.28,50.9385,6171
48,218.507,64.0719,2857.14,50.0364,894
48,216.656,61.2944,3023.54,55.5792,185
48,213.676,82.8184,3262.76,52.6562,5346
48,203.506,77.0984,3666.87,50.8898,38
48,211.951,80.6128,3059.31,50.4122,1293
48,220.429,76.076,3309.47,51.8971,52
48,215.042,76.8571,3278.62,50.9636,46
48,215.348,70.0011,4438.1,50.9419,282
48,206.448,76.366,3276.65,50.1648,91
49,210.103,75.1826,3186.28,50.9385,6171
49,214.305,69.6273,3241.78,50.4875,157
49,213.379,68.2385,3104.91,52.4768,41
49,203.418,77.3536,2786.73,51.7973,56
49,206.804,78.0142,3426.57,50.9142,50
49,202.966,77.8977,3122.8,50.6754,39
49,215.266,83.0623,3247.87,51.4178,43
49,212.572,70.0154,3232.45,50.9511,184
49,212.725,74.3303,3812.19,50.9402,163
49,198.105,75.7743,3231.46,50.5517,675
50,210.103,75.1826,3186.28,50.9385,6171
50,212.204,72.405,3214.03,46.6666,32
50,211.741,71.7106,2887.88,51.7077,52
50,206.76,76.2681,2283.2,51.3679,132
50,208.453,72.5273,3071.98,50.9263,37
50,197.861,76.5402,3154.54,50.8069,265
50,212.684,88.8032,3508.31,51.1782,248
50,207.489,69.8546,3209.37,50.9448,50
50,211.414,74.7565,3499.24,54.1698,47
50,192.123,75.4785,3208.87,50.7451,36
51,210.103,75.1826,3186.28,50.9385,6171
51,214.513,67.3574,3200.15,48.8026,119
51,210.922,73.4466,3037.08,53.3564,39
51,208.431,75.7254,2172.02,51.1532,35
51,209.278,73.855,3482.85,50.9324,119
51,203.982,81.1208,3234.88,52.1087,51
51,223.251,85.5413,3023.43,51.0584,41
51,214.813,60.4858,3197.82,50.9417,43
51,218.516,74.9696,3342.76,52.5542,187
51,201.113,65.7396,3197.58,50.8418,43
52,210.103,75.1826,3186.28,50.9385,6171
52,212.308,91.1107,2164.96,49.8705,35
52,214.773,74.3146,3111.68,52.1475,1361
52,209.267,75.454,2679.15,56.9563,40
52,220.448,74.5188,3334.56,56.9102,937
52,207.042,80.7024,2158.61,51.5236,76
52,219.213,63.6834,3104.85,50.9984,1354
52,212.458,59.4278,3192.05,50.9401,395
52,214.309,75.0761,3264.52,50.9533,47
52,205.608,56.5612,3191.93,50.8902,391
53,210.103,75.1826,3186.28,50.9385,6171
53,211.205,100.453,2675.62,55.9085,34
53,212.438,74.7486,3148.98,50.3426,49
53,209.685,75.3183,1499.04,53.9474,1685
53,215.276,68.2188,3260.42,53.9244,598
53,199.27,77.9425,3825.91,51.2311,42
53,214.658,69.433,3210,50.9685,40
53,208.492,67.3052,3189.16,50.9393,75
53,212.206,71.0896,3225.4,50.9459,765
53,207.855,65.8719,1760.08,50.9144,82
54,210.103,75.1826,3186.28,50.9385,6171
54,186.738,87.8177,2930.95,53.4235,817
54,211.27,99.3474,2838.27,50.6405,66
54,197.92,75.2505,2342.66,52.443,57
54,212.689,47.1793,3223.35,52.4315,33
54,204.686,76.5626,3506.09,51.9148,59
54,212.38,53.5779,4401.32,50.9535,90
54,209.297,96.6145,3187.72,50.9389,49
54,211.154,90.4718,3205.84,50.9422,33
54,208.979,70.5273,2473.18,43.4216,6033
55,210.103,75.1826,3186.28,50.9385,6171
55,198.42,81.5002,2739.44,52.181,41
55,210.686,84.2145,3012.27,50.7895,4881
55,204.011,75.2166,3782.92,51.6908,48
55,211.396,61.181,4176.51,51.685,1621
55,207.394,75.8726,4673.67,60.7805,53
55,211.241,64.3803,3793.8,50.452,55
55,209.7,85.8986,3187,45.7488,357
55,210.628,77.9122,4066.61,48.9747,45
55,209.541,48.128,2829.73,46.8419,50
56,210.103,75.1826,3186.28,50.9385,6171
56,214.3,78.3414,2007.94,51.5598,512
56,196.701,79.6986,3099.28,50.864,48
56,207.057,65.4064,3484.6,51.3146,78
56,210.749,68.1818,3272.52,51.3118,46
56,208.749,75.5276,4024.33,55.8595,53
56,188.118,58.7199,3033.94,50.6953,44
56,189.128,80.5406,2584.4,40.465,45
56,210.366,76.5474,3626.44,57.9029,48
56,192.471,61.6553,3008,45.1793,782
57,210.103,75.1826,3186.28,50.9385,6171
57,237.63,91.3894,2597.11,51.2492,124
57,203.402,66.8906,3028.65,50.9013,571
57,208.58,70.2945,1900.88,51.1266,66
57,210.426,60.0973,3229.4,51.1252,49
57,209.426,75.3551,2197.05,62.8581,47
57,199.11,66.9513,4379.63,50.8169,48
57,199.615,66.2927,2885.34,45.7018,172
57,210.234,65.5353,3981.88,41.5951,45
57,201.287,68.419,2819.02,48.0589,220
58,210.103,75.1826,3186.28,50.9385,6171
58,223.866,83.286,5670.23,51.0938,54
58,206.752,71.0366,3107.47,33.2898,48
58,209.341,72.7386,2543.58,50.7437,93
58,210.264,67.64,3207.84,69.4592,129
58,209.764,73.4408,2691.66,56.8983,2649
58,204.606,104.441,4979.05,32.2047,43
58,178.253,70.7377,3035.81,48.3202,54
58,210.168,36.0185,3584.08,46.2668,3016
58,214.996,71.8008,3002.65,49.4987,200
59,210.103,75.1826,3186.28,50.9385,6171
59,216.984,79.2343,5022.45,51.0162,154
59,208.427,99.5086,3146.87,42.1142,42
59,241.427,73.9606,2864.93,64.6478,1067
59,210.183,111.408,3197.06,60.1989,99
59,209.933,74.3117,2938.97,54.2566,139
59,207.355,89.8116,7059.26,41.5716,69
59,194.178,72.9602,5739.35,49.6293,39
59,210.135,55.6006,3385.18,67.9897,671
59,164.855,73.4917,3094.46,50.2186,565
60,213.544,77.2085,4104.36,38.0949,6552
60,210.103,75.1826,3186.28,50.9385,6171
60,249.068,87.3456,3166.58,46.5263,601
60,225.765,74.5716,3025.6,46.4775,118
60,210.143,93.2954,4736.56,55.5687,43
60,210.018,104.171,479.684,52.5976,0
60,208.729,74.4657,5122.77,46.2551,45
60,202.14,118.751,4462.82,50.2839,53
60,243.217,65.3916,2528.71,59.4641,41
60,161.245,74.3372,3140.37,50.5786,67
61,213.544,77.2085,4104.36,38.0949,6552
61,211.823,76.28,3645.32,44.5167,67
61,231.306,82.2771,3883.21,42.3106,44
61,232.212,75.8901,3564.98,42.2862,1022
61,204.366,85.252,4420.46,44.7516,1449
61,223.687,90.6896,2292.02,45.3462,128
61,198.915,75.8371,4613.57,42.175,51
