Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
1,135.575,57.5921,3659.29,56.0699,146
1,185.358,71.966,790.172,32.8766,3057
1,108.527,153.405,1744.58,44.2048,50
1,112.027,30.2071,4949.98,59.7866,716
1,127.072,65.1983,5394.71,56.7694,51
1,119.453,127.663,3196.96,67.2875,282
1,200.782,97.3368,1080.98,48.4904,7
1,185.228,126.894,2922.76,61.787,154
1,159.036,48.5722,1761.06,68.8759,672
1,122.229,92.8705,1775.07,62.6761,313
1,114.781,118.398,4409.72,66.985,47
1,160.933,127.978,685.906,69.2678,938
1,191.553,37.8141,946.226,61.8301,449
1,196.554,97.0124,2749.38,42.7833,173
1,211.357,75.7427,1274.97,49.8867,54
1,193.39,64.6538,1839.29,35.6345,26
1,193.907,40.1866,913.487,45.2292,164
1,198.754,74.3208,2825.18,53.3034,35
2,207.548,55.4065,1314.43,44.6887,10850
2,157.848,68.9982,1930.23,39.4412,623
2,208.768,114.522,1174.18,44.0546,7
2,197.467,98.5525,2564.24,56.0878,524
2,179.82,46.0107,2372.58,41.7811,47
2,185.001,73.4853,1673.9,45.5978,37
2,185.889,74.8987,1995.61,49.4752,30
2,173.932,56.1206,1686.99,44.251,45
2,177.418,77.0678,3323.34,50.2817,44
2,181.99,93.9055,3256.76,36.599,6578
2,170.607,68.11,2113.8,43.8212,2349
2,158.89,92.1016,2487.78,42.5336,162
2,171.562,56.4993,2029.5,53.9222,3599
2,196.453,75.3984,1052.3,34.8177,6
2,158.037,104.406,1517.59,44.4467,346
2,152.293,42.8068,3132.2,52.2376,72
2,167.31,60.3024,3354.57,49.6021,2283
2,163.5,92.7829,2255.7,55.9881,47
2,204.165,84.8577,1197.7,46.5896,16
2,186.998,91.1501,2118.59,56.2246,26
2,195.727,60.7807,1184.98,56.7823,647
2,156.946,80.4491,1544.75,53.6824,20
2,161.165,86.9024,3279.79,55.8368,2472
2,184.24,91.6923,1000.17,53.9321,752
2,199.55,38.3509,1130.33,53.2594,8
2,202.051,76.2095,1587.04,43.736,57
2,209.452,56.5426,978.827,42.5083,142
2,200.469,60.0302,1576.86,41.6771,28
2,200.727,47.7965,977.638,44.9589,3258
2,203.151,64.8637,2069.81,45.5696,44
3,195.894,73.5494,887.064,51.4156,14157
3,181.628,62.2024,1622.33,40.6335,25
3,208.158,97.257,1244.3,41.789,18
3,202.508,76.9795,1939.33,54.3372,27
3,193.684,50.7086,1888.5,43.2349,40
3,196.275,57.751,1494.17,40.2809,22
3,196.719,65.1526,1773.65,47.082,37
3,190.74,45.8639,1500.71,43.2138,4838
3,196.19,66.2372,2318.88,47.4852,2267
3,201.209,74.656,2582.06,40.6438,51
3,189.078,61.7583,1391.33,46.6384,8882
3,183.219,67.2923,1901.11,43.6111,26
3,189.555,55.9529,1671.97,52.7831,23
3,202.001,65.4025,1183.37,40.1639,3
3,182.793,79.9061,1392.29,44.5677,18
3,179.921,60.7901,2277,48.4632,47
3,179.37,57.8545,2334.5,46.4579,274
3,185.524,76.45,1785.06,50.3384,936
3,207.548,55.4065,1314.43,44.6887,10850
3,205.075,70.1321,1256.07,45.6391,1574
3,197.273,76.2178,1716.51,50.4566,142
3,201.638,58.0936,1249.71,49.0815,73
3,182.505,67.9278,1580.48,49.1855,31
3,184.356,69.1442,2297.11,51.3748,42
3,203.549,46.4255,1222.38,50.8902,10
3,204.799,72.7853,1450.73,48.1123,6450
3,208.5,55.9746,1146.63,40.3608,7
3,204.008,57.7184,1445.65,40.8061,23
3,204.138,51.6015,1146.03,41.9683,308
3,205.349,60.1351,1692.12,47.014,24
4,195.894,73.5494,887.064,51.4156,14157
4,188.761,79.421,1254.7,46.0246,280
4,202.026,85.4032,1065.68,42.7594,652
4,199.201,69.4403,1413.2,52.8764,24
4,194.789,62.129,1387.78,45.7748,44
4,196.084,58.0758,1190.62,45.8483,159
4,196.306,69.351,1330.36,51.2262,21
4,193.317,56.2224,1193.89,43.1906,6151
4,199.378,69.8933,1602.97,49.4504,2227
4,198.552,74.1027,2106.6,46.0297,42
4,192.486,74.3379,1139.2,49.027,6
4,189.557,63.234,1394.09,47.5134,171
4,192.725,64.7512,1279.51,53.2144,78
4,186.375,69.476,1035.21,45.7898,12
4,195.747,71.2703,1139.67,44.9386,16
4,187.907,75.2162,1582.03,49.9394,26
4,187.632,55.3337,1408.41,53.7894,39
4,190.709,74.9997,1470.73,50.877,45
4,203.036,64.478,828.732,48.0521,8157
4,200.485,71.8408,1071.57,50.3487,7
4,201.6,74.8836,1301.79,50.9361,6840
4,198.766,65.8215,1068.39,45.9966,6
4,189.199,70.7386,944.505,50.3006,5
4,190.125,65.7936,1592.09,51.3952,42
4,199.722,59.9875,1054.72,54.6754,36
4,207.888,73.1674,1168.9,49.764,774
4,199.467,64.762,1016.85,45.8882,10
4,199.951,58.8409,1166.35,48.3649,209
4,200.016,62.5755,1016.55,48.5062,1174
4,200.622,66.8423,1289.59,44.4495,3460
5,195.894,73.5494,887.064,51.4156,14157
5,192.328,78.0496,1070.88,46.2498,4228
5,198.96,73.6993,976.374,47.0875,4
5,197.548,71.4949,1150.13,51.86,12
5,195.342,67.8392,1137.42,49.7963,3
5,195.989,76.2073,1038.84,48.632,4668
5,186.335,71.4502,1175.97,51.3209,11
5,194.606,64.8859,1040.48,47.9217,119
5,201.844,71.7214,1245.02,50.433,61
5,197.223,73.8261,1684.59,48.7227,25
5,199.876,73.9437,1013.13,50.2213,300
5,195.249,68.3917,1140.57,49.4645,32
5,194.309,69.1503,1106.29,52.315,6568
5,191.135,71.5127,1327.46,52.9195,9
5,203.86,76.1152,1013.37,48.1771,3
5,195.773,74.3828,1605.39,50.6775,38
5,182.705,64.4416,1147.73,52.6025,1105
5,193.302,74.2746,1178.9,46.6525,236
5,199.465,69.0137,857.898,52.5364,8345
5,202.446,72.6951,979.315,50.8822,6
5,198.747,74.2165,1272,51.1759,166
5,197.33,70.128,977.725,48.7061,8
5,192.547,72.144,900.281,50.8581,1780
5,187.289,69.6715,1239.58,51.4054,12
5,197.808,66.7684,788.86,53.0455,2
5,201.891,73.3584,1172.28,50.5898,15
5,197.68,69.1557,1043.96,48.6519,479
5,197.923,63.85,1026.71,49.8902,28
5,197.955,68.0624,1050.32,49.9609,4
5,198.258,70.1958,1088.33,45.6585,293
6,195.894,73.5494,887.064,51.4156,14157
6,194.111,75.7995,517.104,48.8327,0
6,208.124,70.4292,931.719,49.2516,107
6,196.721,72.5221,921.934,51.6378,137
6,196.272,70.6943,1012.24,50.606,10129
6,195.942,74.7538,962.952,50.0238,136
6,191.115,72.4998,1031.52,50.6558,131
6,195.25,69.2177,1449.11,49.6687,20
6,198.869,72.6354,1066.04,46.4745,621
6,185.868,73.6877,1285.83,50.0691,19
6,209.203,80.8008,950.097,50.8185,3
6,207.873,70.9706,1013.82,50.4401,10627
6,187.471,71.3499,996.679,51.8653,35
6,193.514,72.531,1107.26,50.1481,7126
6,199.877,74.8323,661.053,49.7964,573
6,195.834,73.9368,1246.23,51.4645,102
6,178.36,68.9955,1017.4,52.0091,5742
6,194.598,86.2835,1032.98,49.0341,8939
6,199.887,71.2816,872.481,51.976,214
6,199.17,73.1223,906.174,51.1489,6
6,197.321,73.8829,727.873,51.2957,0
6,196.612,61.4026,924.78,51.6345,8341
6,194.221,82.2716,893.673,51.1369,2381
6,191.592,71.6105,1063.32,51.6907,4344
6,196.851,58.6651,837.962,52.2306,2254
6,198.893,65.4526,1318.24,51.0027,18
6,196.787,83.2903,965.512,54.8317,1886
6,198.963,68.6997,956.887,50.6529,12
6,196.925,65.6048,968.691,50.6883,8552
6,197.076,71.8726,967.643,48.5371,13
7,195.894,73.5494,887.064,51.4156,14157
7,195.003,74.6745,702.084,46.7802,0
7,191.551,71.9893,909.391,50.3336,23
7,204.511,73.0358,904.499,51.5267,2869
7,184.344,72.1219,949.654,51.0108,1150
7,208.3,74.1516,925.008,50.3745,26
7,193.505,73.0246,514.733,51.0357,0
7,195.572,60.1189,1168.09,50.5421,84
7,197.382,69.5343,847.513,48.945,531
7,190.881,73.6186,1086.45,53.8022,9
7,202.549,77.1751,918.581,47.6746,452
7,200.124,72.26,1239.79,50.9278,803
7,191.683,82.0274,941.871,51.6405,11374
7,194.704,73.0402,997.163,46.3411,3572
7,197.886,74.1909,788.851,50.606,8
7,183.673,73.7431,1066.65,51.4401,58
7,194.067,81.466,783.908,51.7123,99
7,195.246,79.9165,1347.3,45.7376,13
7,197.891,72.4155,753.824,51.6958,2
7,197.532,73.3358,896.619,54.2919,1
7,194.393,73.7162,807.468,51.3557,2
7,187.927,62.848,533.423,51.5251,0
7,195.057,77.9105,890.368,47.1604,2723
7,191.448,72.5799,975.192,52.1388,7740
7,196.373,61.4009,862.513,51.8231,8832
7,192.474,69.501,1102.65,55.0031,10
7,196.341,89.2104,926.288,53.1237,3
7,197.429,71.1246,846.995,51.0343,4
7,196.409,70.1926,927.877,51.0519,4763
7,188.369,60.2105,927.354,49.9763,38
8,195.894,73.5494,887.064,51.4156,14157
8,200.347,74.1119,794.574,49.0979,173
8,184.208,83.1972,898.228,50.8746,3242
8,193.806,73.2926,895.781,51.4712,84
8,190.119,72.8356,777.204,55.2677,1
8,202.097,73.8505,906.036,49.664,1574
8,184.232,73.287,525.735,53.0143,0
8,207.866,66.8341,1310.95,52.8433,91
8,192.133,71.5418,867.288,50.1803,3
8,194.976,73.584,986.755,51.3778,689
8,199.222,75.3622,1224.01,49.5451,4222
8,197.528,72.9047,1063.43,46.5778,7331
8,193.789,81.3783,914.468,49.0967,3
8,195.299,73.2948,944.115,48.8783,1092
8,192.393,72.1807,780.691,51.0108,5336
8,189.783,73.6463,1184.29,54.6517,2478
8,199.259,77.5077,835.486,51.564,2
8,195.57,76.7329,1212.36,52.2483,7379
8,196.892,72.9824,820.444,55.223,0
8,196.713,73.4426,477.393,52.8538,0
8,195.144,68.2549,847.266,48.1615,1
8,191.91,63.1932,710.244,51.4703,2050
8,195.476,75.73,888.716,53.6071,8959
8,193.671,83.2979,931.128,54.0347,1345
8,201.569,67.4751,874.788,51.6194,109
8,189.559,63.8556,994.858,53.2093,167
8,196.118,81.3799,698.656,52.2697,2205
8,196.661,60.7648,867.029,51.225,2
8,206.064,71.871,907.471,51.2338,393
8,192.132,66.8799,907.209,45.8185,327
9,195.894,73.5494,887.064,51.4156,14157
9,198.121,73.8307,709.907,50.2568,1
9,190.051,67.8766,892.646,51.1451,2
9,170.252,73.421,891.423,51.4434,3
9,193.007,80.0666,832.134,55.1535,444
9,198.996,73.7,896.55,46.9546,1
9,190.063,73.4182,644.017,52.215,6
9,186.726,70.1918,1099.01,52.1295,120
9,194.014,72.5456,1373.22,55.7268,103
9,195.784,73.5667,936.91,51.3967,3552
9,211.156,74.4558,1055.54,50.4804,107
9,196.711,93.8383,975.245,44.3418,47
9,194.841,77.4638,120.882,42.0329,0
9,195.597,73.4221,809.396,50.147,532
9,194.143,72.865,833.877,45.3116,54
9,198.542,73.5978,1035.68,54.7587,26
9,197.577,75.5286,223.11,51.4898,0
9,203.187,72.0423,1049.71,57.9282,164
9,196.393,53.5317,853.754,53.3193,50
9,213.797,73.881,682.228,52.8918,55
9,193.706,74.1385,867.165,49.7886,283
9,193.902,80.3496,798.654,51.443,0
9,189.709,74.6397,887.89,52.5114,4183
9,194.783,62.8032,340.982,43.989,0
9,198.731,72.3848,880.926,51.5175,4
9,192.727,76.4991,940.961,52.3125,3
9,199.635,77.4647,1229.24,51.8426,22
9,196.278,67.1571,167.712,51.3203,0
9,176.483,72.7102,897.267,51.3247,9
9,194.013,61.4284,897.136,48.6171,101
10,195.894,73.5494,887.064,51.4156,14157
10,197.008,73.69,33.8912,50.8362,0
10,192.973,70.713,889.855,46.0641,4
10,183.073,70.3858,889.243,51.4295,46
10,212.824,76.808,1345.06,54.9867,10360
10,213.238,73.6247,891.807,49.1851,4429
10,170.198,73.4838,765.541,51.8153,1674
10,191.31,71.8706,1027.13,51.7725,417
10,198.678,73.0475,664.163,53.5712,0
10,199.146,73.5581,911.987,51.4062,6
10,203.525,93.3064,971.301,50.948,1141
10,196.303,83.6938,931.155,46.0792,1764
10,195.368,75.5066,531.313,46.7243,0
10,195.055,67.5986,848.23,50.7813,236
10,201.121,73.2072,392.854,43.5109,0
10,197.218,73.5736,1561.42,53.0968,544
10,214.552,74.539,555.087,58.3814,67
10,199.476,72.7959,968.389,54.6719,647
10,183.359,63.5406,736.544,44.0604,1366
10,204.846,73.7152,784.646,59.4375,56
10,194.8,73.8439,1282.12,50.6021,1430
10,212.328,76.9495,842.859,48.6856,20
10,173.971,74.0945,887.477,51.9635,3
10,195.338,68.1763,222.448,47.7023,0
10,213.619,72.9671,883.995,56.55,88
10,194.311,75.0242,908.321,51.8641,43
10,204.07,75.507,1707.17,51.6291,40
10,196.086,74.4272,527.388,58.097,0
10,186.188,73.1298,892.166,57.2302,53
10,194.954,73.8093,892.1,50.0163,4527
11,195.894,73.5494,887.064,51.4156,14157
11,182.476,73.6197,388.221,51.1259,0
11,194.434,89.3661,888.459,48.7399,1301
11,176.077,71.9676,888.154,50.699,4
11,204.359,95.4778,1116.06,53.2011,18
11,204.566,73.587,889.435,58.7424,3
11,183.046,61.3458,826.302,51.6155,0
11,193.602,86.246,957.099,51.5941,5
11,213.737,73.2985,775.613,59.4868,1
11,197.52,82.7134,899.525,51.4109,1396
11,199.71,83.4279,929.182,50.6032,6881
11,196.098,78.6216,909.109,42.9367,0
11,205.671,54.6941,709.188,49.0699,542
11,195.475,56.3669,1274.6,51.0985,192
11,189.675,73.3783,639.959,47.4633,0
11,175.608,73.5615,1224.24,52.2562,15
11,204.755,74.0442,721.075,54.8985,51
11,197.685,89.2937,927.726,53.0438,1001
11,189.626,68.545,811.804,51.3264,10265
11,200.37,85.5402,835.855,55.4266,158
11,195.347,80.5513,1084.59,51.0089,6
11,204.111,78.7271,864.961,50.0506,2
11,184.933,73.822,887.27,46.576,2
11,195.616,72.6762,554.756,49.559,0
11,204.757,49.6353,885.529,62.0574,70
11,216.517,74.2868,897.692,51.6398,331
11,186.911,74.5282,1297.12,55.3284,226
11,197.475,63.5103,707.226,54.7563,0
11,191.041,52.0515,889.615,54.3229,1
11,174.206,50.2754,889.582,46.1075,2275
12,195.894,73.5494,887.064,51.4156,14157
12,189.185,73.5846,585.129,50.8015,38
12,175.534,58.1452,887.762,50.0777,4315
12,185.985,72.7585,1809.23,51.0573,561
12,200.127,84.5136,1001.56,50.2231,9507
12,200.23,73.5682,566.794,60.0651,1
12,189.47,85.8023,856.683,51.5155,0
12,194.748,79.8977,922.081,48.9618,237
12,204.816,73.4239,188.999,55.9133,0
12,207.86,71.848,893.295,51.4133,0
12,209.961,72.3785,1712.87,51.0094,5109
12,207.399,76.0855,898.087,47.1762,5773
12,200.783,88.4292,798.126,50.2428,135
12,195.684,77.682,1080.83,51.257,1595
12,192.785,73.4639,763.511,54.1373,375
12,190.922,73.5555,1055.65,51.8359,44
12,199.532,73.7968,804.07,53.1571,1
12,192,81.4216,907.32,52.2297,517
12,192.76,71.0472,849.434,60.5825,2
12,198.132,82.4186,861.459,53.4211,85
12,174.2,77.0503,985.827,51.2122,4928
12,203.602,76.1382,876.013,55.37,2344
12,190.414,73.6857,222.827,48.9958,0
12,195.755,85.8833,799.179,50.4873,102
12,200.325,43.4209,886.297,56.7365,10
12,206.206,73.9181,892.378,45.8237,2
12,191.402,74.0388,2003.82,45.8436,575
12,172.528,68.5298,449.426,53.086,0
12,193.468,62.8004,812.634,52.8693,0
12,185.05,61.9124,553.288,48.7616,0
13,195.894,73.5494,887.064,51.4156,14157
13,192.54,72.1641,736.096,51.1086,3414
13,185.714,65.8473,838.591,50.7467,611
13,190.94,73.154,1348.15,52.8727,305
13,198.01,79.0315,944.313,50.7719,4883
13,179.812,73.5588,726.929,55.7404,663
13,192.682,79.6759,871.874,55.6316,6
13,175.433,99.5813,904.573,50.1887,6932
13,200.355,75.4768,538.032,53.6645,0
13,201.877,72.6987,1580.17,51.4144,41
13,202.927,72.964,2231.31,51.2125,1550
13,218.151,74.8175,892.575,49.2959,3
13,198.339,80.9893,1619.55,50.8292,801
13,195.789,75.6157,508.289,51.3363,0
13,219.128,73.5066,453.476,52.7765,0
13,193.408,90.3133,971.358,51.6258,11729
13,197.713,73.6731,1591.55,61.1776,88
13,193.947,77.4855,1313.46,51.8227,11
13,179.797,71.7747,1267.67,55.9991,14
13,197.013,77.984,1365.4,45.3505,18
13,174.164,75.2999,936.445,51.3139,12
13,199.748,74.8438,0,53.3928,0
13,193.154,72.0304,554.945,50.2057,0
13,217.474,79.7163,202.32,50.9515,0
13,175.981,58.4852,1394.77,54.0761,228
13,201.05,73.7338,889.721,56.7658,146
13,193.648,73.7941,1503.57,48.6296,31
13,184.211,71.0396,1088.3,52.2508,678
13,194.681,68.1749,849.849,60.8729,2
13,188.721,67.7309,720.176,50.0886,4
14,195.894,73.5494,887.064,51.4156,14157
14,194.217,88.6338,811.58,51.2621,23
14,190.804,69.6984,237.503,51.0812,0
14,206.131,73.3517,1117.61,52.1442,3872
14,146.078,76.2905,915.689,51.0938,3
14,187.853,54.0054,806.996,53.578,314
14,181.251,76.6126,879.469,53.5236,264
14,185.663,86.5654,391.288,50.8022,0
14,161.92,74.5131,712.548,52.54,0
14,168.02,94.6456,1233.62,51.415,36
14,159.012,73.2567,1532.88,51.3141,1531
14,207.022,73.7069,889.82,50.3558,2505
14,164.778,77.2693,1253.31,51.1224,1379
14,195.842,74.5826,2262.96,51.376,35
14,237.185,73.528,670.27,42.4745,147
14,227.62,81.9313,929.211,51.5207,120
14,197.065,73.6113,1239.31,56.2966,302
14,147.188,75.5174,1494.74,51.6191,193
14,209.948,44.4444,1077.37,45.0649,791
14,196.454,72.5325,1006.59,48.3831,1308
14,185.029,74.4246,911.755,38.1416,10352
14,200.442,74.1966,443.532,60.7401,0
14,194.524,72.7899,721.005,42.5732,157
14,215.896,76.6329,544.692,51.1835,0
14,199.51,66.0173,1140.92,52.7458,7
14,198.472,108.345,888.392,54.0907,5
14,145.653,54.9393,1195.31,50.0226,13650
14,190.053,72.2945,1558.57,51.8332,96
14,229.641,70.8622,868.457,56.1443,1
14,153.137,53.447,803.62,50.7521,3
15,195.894,73.5494,887.064,51.4156,14157
15,195.056,81.0916,1690.72,51.3389,413
15,193.349,71.6239,562.283,50.4827,0
15,201.013,64.5835,1002.33,57.013,589
15,123.089,74.9199,2111.74,51.2547,38
15,146.541,63.7774,847.03,72.214,2618
15,188.573,75.081,883.266,64.2861,894
15,190.779,80.0574,1347.71,36.5267,156
15,178.907,108.435,799.806,61.6451,2877
15,181.957,84.0975,0,51.4153,0
15,177.453,45.7487,1209.97,51.3648,12
15,191.58,73.6282,888.442,50.8857,2
15,180.336,29.0769,1070.19,51.269,1
15,195.868,58.9358,1575.01,51.3958,24
15,216.539,57.7144,778.667,46.9451,1084
15,178.598,77.7404,0,55.9787,0
15,196.48,73.5803,1063.18,48.5291,1158
15,171.541,74.5334,0,51.5174,0
15,245.611,58.9969,1517.4,48.2403,16
15,196.174,41.1009,946.826,49.8993,10958
15,195.039,73.987,2254.24,44.7786,39
15,198.168,88.373,0,56.0779,0
15,172.042,40.4986,804.034,46.9944,0
15,205.895,75.0911,715.878,47.8259,1
15,191.386,69.7833,1013.99,52.0807,2227
15,157.835,55.9485,887.728,52.7532,6417
15,170.773,64.2443,1041.19,53.9151,5
15,192.973,26.7073,474.044,51.6244,0
15,212.768,72.2058,475.318,63.8666,0
15,174.516,14.7846,845.342,51.0839,3
16,195.894,73.5494,887.064,51.4156,14157
16,195.475,77.3205,0,51.3772,0
16,145.079,72.5866,724.674,50.9491,179
16,155.708,69.0665,944.699,54.2143,0
16,159.492,27.8355,1499.4,51.3352,445
16,171.218,39.3806,867.047,61.8148,32
16,241.963,74.3152,885.165,77.5516,29
16,193.337,76.8034,1117.38,44.1095,139
16,187.401,90.9921,843.435,47.4181,69
16,188.926,120.807,443.532,51.4155,0
16,172.353,59.649,1048.52,51.3902,916
16,193.737,76.2383,887.753,51.1507,144
16,188.115,51.3132,978.625,57.9884,5314
16,195.881,105.893,1231.04,51.4057,19
16,206.217,65.6319,832.865,51.5013,1757
16,187.246,75.6449,443.532,43.2641,0
16,196.187,73.5649,1261.87,49.9724,1641
16,183.718,104.018,443.532,51.4665,0
16,220.753,66.2732,1234.51,49.8279,3662
16,196.034,57.3252,2831.8,50.6575,42
16,155.405,73.7682,1570.65,48.0971,184
16,197.031,96.7555,443.532,53.8141,0
16,183.968,57.024,524.568,49.205,0
16,187.758,74.3203,801.471,49.6207,1448
16,193.64,71.6664,720.791,51.7482,2
16,131.366,38.033,887.396,52.0844,933
16,141.216,42.4343,2537.09,52.6654,908
16,194.434,50.1283,680.554,37.5726,80
16,204.331,72.8776,2428.05,57.6411,49
16,185.205,66.3907,866.203,51.2497,278
17,195.894,73.5494,887.064,51.4156,14157
17,195.685,42.1758,443.532,51.3964,0
17,170.487,73.068,805.869,45.1179,5
17,175.801,71.3079,1758.97,52.815,1417
17,177.693,34.0767,1119.42,51.3754,346
17,183.556,56.465,631.84,56.6152,2
17,218.929,73.9323,2127.38,64.4836,2427
17,194.615,75.1764,2944.2,47.7626,46
17,191.647,82.2707,865.249,50.5403,47
17,192.41,97.1782,665.298,50.9106,58
17,184.124,66.5992,967.791,56.253,62
17,194.816,74.8939,887.408,60.2067,4
17,228.1,62.4313,932.844,54.702,1
17,244.754,89.721,1059.05,36.3715,5995
17,201.056,100.575,859.965,51.4585,3600
17,191.57,74.5972,0,47.3399,0
17,196.041,73.5571,1413.15,50.694,7586
17,210.244,88.7837,665.298,51.4411,5861
17,208.324,69.9113,2378.24,50.6218,748
17,195.964,65.4373,1859.43,66.2691,588
17,187.636,73.6588,1228.86,49.7564,876
17,235.112,85.1525,665.298,52.6149,567
17,189.931,54.2817,1093.05,50.3103,10
17,191.826,73.9348,0,50.5182,0
17,194.767,97.3792,803.928,51.5819,1529
17,163.63,55.7912,1825.69,51.75,43
17,168.555,57.9919,2514.58,52.0405,232
17,195.164,16.2848,783.809,44.4941,6964
17,200.113,73.2135,1657.56,38.2728,1260
17,190.55,69.9701,920.308,51.3327,61
18,195.894,73.5494,887.064,51.4156,14157
18,195.789,57.8626,473.892,51.406,0
18,183.19,73.3087,846.466,43.5992,1
18,185.848,72.4287,1323.02,35.9307,1244
18,186.794,53.8131,1003.24,32.3026,949
18,189.725,101.556,759.452,54.0154,385
18,207.411,59.1054,1507.22,57.9496,663
18,222.636,74.3629,1915.63,49.5891,33
18,190.871,58.0586,876.157,62.4962,1
18,166.659,57.6697,776.181,51.1631,212
18,190.009,70.0743,2506.68,53.8343,43
18,195.355,88.2026,887.236,48.8282,3
18,211.997,67.9903,909.954,51.9501,11126
18,220.324,52.5176,973.057,43.8935,28
18,198.475,87.062,873.514,33.1592,8
18,193.732,74.0733,0,67.2341,0
18,195.967,55.1513,1131.8,70.6358,2083
18,203.069,81.1665,776.181,64.4248,0
18,241.301,71.7303,1632.65,51.0187,36
18,195.929,69.4933,1373.25,46.5957,3421
18,194.413,73.6041,2564.39,36.9675,44
18,215.503,79.3509,776.181,40.408,13
18,192.913,63.9155,1059.33,50.863,63
18,193.86,50.3293,443.532,50.9669,0
18,198.246,55.7505,845.496,51.4988,1
18,179.762,63.1786,1356.38,54.2179,3474
18,223.549,65.7706,2017.79,51.7281,1966
18,240.765,44.9171,1511.59,47.9549,831
18,198.003,108.751,1272.31,44.8442,42
18,193.222,71.7597,0,51.3742,0
19,195.894,73.5494,887.064,51.4156,14157
19,175.393,65.706,680.478,51.4108,1
19,107.173,73.4291,866.765,47.5074,423
19,193.837,72.989,1105.04,43.6732,826
19,214.713,63.6812,945.152,41.8591,2123
19,192.81,95.3893,0,52.7155,0
19,201.653,66.3274,526.975,54.6826,0
19,209.265,22.5067,1401.35,50.5024,33
19,193.383,65.804,881.61,90.8372,4591
19,133.896,65.6095,831.622,51.2894,4
19,192.952,112.504,1696.87,52.625,82
19,195.625,80.876,887.15,74.0769,6276
19,146.168,70.7699,898.509,27.6745,13957
19,208.109,137.11,930.061,69.6002,10
19,118.409,80.3057,880.289,42.2874,3421
19,246.811,73.8113,443.532,59.3249,0
19,195.931,64.3504,0,61.0257,0
19,199.482,77.358,831.622,62.8652,0
19,255,72.6399,1259.86,64.1996,24
19,153.014,171.097,1130.16,54.4568,11943
19,195.154,73.5768,2269.04,44.1915,39
19,205.699,76.4502,871.2,45.9118,204
19,194.404,68.7325,973.199,66.7056,0
19,194.877,3.67939,3200.87,86.3886,35
19,197.07,64.65,2266.19,51.4572,116
19,187.828,68.364,0,52.8168,0
19,255,69.66,3201.38,51.5718,1399
19,218.33,36.8675,1199.33,49.6852,273
19,196.949,0,1079.69,48.1299,3
19,194.558,40.5991,443.532,51.3949,0
20,195.894,73.5494,887.064,51.4156,14157
20,185.644,69.6277,783.771,73.2278,10
20,86.6165,0,876.915,49.4615,4
20,194.866,136.895,0,47.5444,0
20,205.304,68.6153,916.108,17.361,30
20,194.352,90.8003,443.532,52.0656,0
20,198.774,69.9384,707.02,16.6586,2
20,202.58,95.3234,1144.21,50.959,3336
20,139.756,69.6767,884.337,71.1264,50
20,164.895,69.5795,0,51.3525,0
20,194.423,93.0269,1291.97,70.7534,62
20,195.759,77.2127,887.107,70.8616,1
20,171.031,0,892.786,39.545,17
20,133.653,105.33,3385.92,60.5079,52
20,157.152,77.1044,883.677,46.8515,22
20,221.353,0,665.298,55.3703,3
20,195.913,68.9499,1236.19,56.2207,1739
20,197.688,108.006,859.343,57.1404,4804
20,225.447,46.526,1073.46,57.8076,1186
20,174.454,97.8299,1008.61,52.9362,1839
